"","date","polarity","state","text","Weeks","Season"
"951",2018-01-16,0,"MN","🎻🎻🎻🎻🎻🎻🎻🎻 #thebachelor","week 3","Bachelor 2018"
"952",2018-01-16,0,"NY","Oh LORD. GIRL, YOU'LL HAVE A MAN BEFORE THE WOMEN TELL ALL.  #thebachelor https://t.co/zozVDBeL4p","week 3","Bachelor 2018"
"953",2018-01-16,0.3125,"IL","“The possibility of love is always worth fighting for” 
Completely agree,@bibi_julz. Way to stay true to yourself.
#TheBachelor","week 3","Bachelor 2018"
"954",2018-01-16,0,"NY","BIBIANA FOR BACHELORETTE
#thebachelor HOW DARE YOU https://t.co/BwkAX9gI1i","week 3","Bachelor 2018"
"955",2018-01-16,0.170833333333333,"IL","@bibi_julz is so strong throughout this whole thing! She set up such a romantic gig and didn't even get credit for it. 😥 #bibianastrong","week 3","Bachelor 2018"
"956",2018-01-16,0.1125,"NY","Arie ""You're amazing""
Bibiana ""I know"" 
#thebachelor Arie is so dumb","week 3","Bachelor 2018"
"957",2018-01-16,-0.6,"DC","Bibliana? Is crazy I would eliminate her too. She would probably fight any girl that her man has ever talked to #thebachelor","week 3","Bachelor 2018"
"958",2018-01-16,0.55,"NC","@tiarachel91 I lovingly refer to you as Weiner girl when my mom and I watch but you’re my favorite on the show, I promise 😂💕","week 3","Bachelor 2018"
"959",2018-01-16,0.5,"NE","ANNELISE WHY DO YOU HAVE TO GO HOME I WANT MORE REENACTMENTS #thebachelor","week 3","Bachelor 2018"
"960",2018-01-16,0.5,"NC","“You’re amazing...it’s just...Get home safe.” #thebachelor https://t.co/GrjJXfeqvc","week 3","Bachelor 2018"
"961",2018-01-16,-0.25,"PA","@bibi_julz I'm crying!","week 3","Bachelor 2018"
"962",2018-01-16,0.15,"OR","The “dog attack” dramatization!! I haven’t watched The Bachelor in a while, is this normal now??? #thebachelor","week 3","Bachelor 2018"
"963",2018-01-16,-0.05,"CA","OMFG. IS THERE ANYTHING THAT ISNT TRAUMATIZING TO YOU!? You get to play wtb adorable fucking dogs. Omfg. #thebachelor","week 3","Bachelor 2018"
"964",2018-01-16,0.25,"CA","These annaliese trauma flashbacks are so extra I love it #thebachelor","week 3","Bachelor 2018"
"965",2018-01-16,0.5,"WA","Okay. But what is Annalise not traumatized by? #thebachelor","week 3","Bachelor 2018"
"966",2018-01-16,0,"CA","OKAY did they just make a child cry for a fake flashback about a misunderstood dog?

#thebachelor","week 3","Bachelor 2018"
"967",2018-01-16,-0.4,"CA","Dogs dogs dogs dogs dogs!! 

But, oh God, Annalise again... Poor girl can't get a break. #thebachelor","week 3","Bachelor 2018"
"968",2018-01-16,0,"CA","What is with these Annaliese childhood trauma reenactments #thebachelor","week 3","Bachelor 2018"
"969",2018-01-16,0,"CA","I want to like Krystal but she’s getting the phi phi o'hara edit #thebachelor","week 3","Bachelor 2018"
"970",2018-01-16,0.5,"CA","“We are at this famous place in LA called “The Grove”” - ARI WHAAAAT #thebachelor","week 3","Bachelor 2018"
"971",2018-01-16,0,"CA","I never thought I’d say this, but ari makes me MISS @viallnicholas28 @jefholm I see u 🙏🏻 #thebachelor","week 3","Bachelor 2018"
"972",2018-01-16,0.125,"NJ","After a 15 hour work day I'm finally relaxing watching #thebachelor and I just need to say this first group date is cringeworthy 😖","week 3","Bachelor 2018"
"973",2018-01-16,0,"WA","Crystal is a freaking weirdo. I can’t #thebachelor","week 3","Bachelor 2018"
"974",2018-01-16,0,"CA","All the girls on #thebachelor: Ari is so cute/hot/sexy!😍🤤 
All I see: https://t.co/L1WjCpzb9r","week 3","Bachelor 2018"
"975",2018-01-16,-0.5,"CA","“Today was weird” —- aaaaaand time to make-out  #thebachelor","week 3","Bachelor 2018"
"976",2018-01-16,0,"CA","Oh my god #thebachelor if you do another traumatic flashback I swearrrr","week 3","Bachelor 2018"
"977",2018-01-16,0,"CA","The girls’ faces when Krystal talks KILL me 😂 #thebachelor","week 3","Bachelor 2018"
"978",2018-01-16,-0.175,"CA","Food is actually being consumed on this 1:1 date. Not a good sign. #thebachelor","week 3","Bachelor 2018"
"979",2018-01-16,0.6,"WA","Eyes are stinging... rose ceremony will be saved for tomorrow 😴😴 #thebachelor","week 3","Bachelor 2018"
"980",2018-01-16,0.5,"CA","There’s seems to be way more candy around in the mansion this year.  #thebachelor https://t.co/SVloCQjUCo","week 3","Bachelor 2018"
"981",2018-01-16,0,"CA","I can’t wait to be on #thebachelor","week 3","Bachelor 2018"
"982",2018-01-16,0.5,"CA","@thefinalTay @whats_ur_sign_ Okay I was just telling someone that you look just like her","week 3","Bachelor 2018"
"983",2018-01-16,0.333333333333333,"CA","@tiarachel91 isn’t my favorite... like she can’t be my favorite because I plan on her being the next bachelorette o… https://t.co/5uyDltWfNk","week 3","Bachelor 2018"
"984",2018-01-16,0.0166666666666667,"CA","I think Anna is pretty smokin’ .. not easy to put yourself out there and ask for a kiss and get denied. 💪🏼💃 #thebachelor","week 3","Bachelor 2018"
"985",2018-01-16,0,"CA","#IGetAHeadacheWhen I see #thebachelor trending","week 3","Bachelor 2018"
"986",2018-01-16,-0.175,"CA","It drives me crazy when Arie says “give me a hug first” whenever he eliminates a contestant. #thebachelor","week 3","Bachelor 2018"
"987",2018-01-16,0.277777777777778,"CA","Just FYI.. it’s easy to talk shit about others when u have a rose under your belt before the ceremony. 🧐 #thebachelor","week 3","Bachelor 2018"
"988",2018-01-16,0,"CA","Wondering if California’s #flu epidemic can be traced directly back to Arie’s season. #thebachelor #kissingbandit","week 3","Bachelor 2018"
"989",2018-01-16,0,"WA","Becca trying to stay awake would be all of us #thebachelor","week 3","Bachelor 2018"
"990",2018-01-16,0.1,"MO","@whats_ur_sign_ who cares about the age dif, at least you seem to actively enjoy spending time with Arie!","week 3","Bachelor 2018"
"991",2018-01-16,0,"CA","Crystal got them hungry eyes 👀 #thebachelor","week 3","Bachelor 2018"
"992",2018-01-16,0.5,"CA","I’m glad Bibiana went home. #thebachelor","week 3","Bachelor 2018"
"993",2018-01-16,-0.25,"IL","Everyone is using Bibs bed and I am NOT OK WITH IT.  @bibi_julz #teambibs.","week 3","Bachelor 2018"
"994",2018-01-16,0.6,"CA","Don’t fret Bibs. It’s not about the rose. It’s about YOU, and what YOU deserve. 👧🏻❤️ #thebachelor","week 3","Bachelor 2018"
"995",2018-01-16,0.75,"CA","@bibi_julz is the best of #TheBachelor this season. I love her","week 3","Bachelor 2018"
"996",2018-01-16,0,"CA","Krystal’s voice 🤮🙄 #thebachelor","week 3","Bachelor 2018"
"997",2018-01-16,0,"IL","Bibs needed to fight for Bibs.  I don’t like not having bibs around.  #teambibs. @bibi_julz","week 3","Bachelor 2018"
"998",2018-01-16,0.5,"NJ","@bibi_julz better be on bachelor in paradise #Bachelor","week 3","Bachelor 2018"
"999",2018-01-16,0.5,"CA","Why does my husband tweet more about #thebachelor than I do?🤔🌹 @washyourrhands","week 3","Bachelor 2018"
"1000",2018-01-16,-0.03125,"CA","@bibi_julz prima! i didnt know u were on the bachelor?!  i dont watch im sorry. Thats cool af tho! say wassup to ur family. this americo btw","week 3","Bachelor 2018"
"1001",2018-01-16,0,"CA","@viallnicholas28 @bibi_julz How is January Jones  ?","week 3","Bachelor 2018"
"1002",2018-01-16,0.1,"CA","@TheGrind2014 @mayabhatti15 @viallnicholas28 @bibi_julz plus playing daddy to a 6 year old has to be tiring January… https://t.co/sztFyGXngE","week 3","Bachelor 2018"
"1003",2018-01-16,0,"CA","@mayabhatti15 @TheGrind2014 @viallnicholas28 @bibi_julz  https://t.co/mtEwLghL1P","week 3","Bachelor 2018"
"1004",2018-01-16,0,"NV","#thebachelor is now trending in #LasVegas

https://t.co/ZKtU0ACBSd https://t.co/5OEKV9odx0","week 3","Bachelor 2018"
"1005",2018-01-16,0,"CA","@TheGrind2014 @mayabhatti15 @viallnicholas28 @bibi_julz  https://t.co/77uiC0jBaC","week 3","Bachelor 2018"
"1006",2018-01-16,0,"CA","@Wishful_wink @viallnicholas28 @bibi_julz  https://t.co/fITo6vfJ2W","week 3","Bachelor 2018"
"1007",2018-01-16,0,"CA","@GroovyFatCat @viallnicholas28 @bibi_julz  https://t.co/BxuJb4aI3u","week 3","Bachelor 2018"
"1008",2018-01-16,-0.5,"AL","So @tiarachel91 and @bibi_julz are literally @ravengates09 and @awatazzz of this season and I’m obsessed. #TheBachelor🌹","week 3","Bachelor 2018"
"1009",2018-01-16,0,"WA","I’ve set a filter to mute all tweets with #thebachelor hashtag, but there they are...still in my feed. 😡","week 3","Bachelor 2018"
"1010",2018-01-16,0.283333333333333,"CA","Krystal from #sandiego on #thebachelor is canceled lol ....... super extra, NEXT","week 3","Bachelor 2018"
"1011",2018-01-16,0.375,"CA","@annaliese_p_ is a hottie, not sure WTH @ariejr was thinking letting her go... The nerves got the best of her, but… https://t.co/FevowRsjuM","week 3","Bachelor 2018"
"1012",2018-01-16,0,"CA","I. CAN. NOT. With Annaliese! RED FLAG 🚩 #thebachelor","week 3","Bachelor 2018"
"1013",2018-01-16,-0.5,"AZ","The dramatization was so creepy #thebachelor","week 3","Bachelor 2018"
"1014",2018-01-16,0,"MI","To whoever put all those flashback scenes in #thebachelor  ...you definitely deserve a raise 👏🏼🤣 #toogood @BachelorABC","week 3","Bachelor 2018"
"1015",2018-01-16,0.25,"DC","Watching #thebachelor with my 4 male roommates is more entertainment than I deserve","week 3","Bachelor 2018"
"1016",2018-01-16,-0.1875,"CO","I’m worried that screaming little girl who escaped onto the stage is going to traumatize Annaliese. #thebachelor","week 3","Bachelor 2018"
"1017",2018-01-16,0.2,"CA","I’m so very flattered. 😘 @bibi_julz https://t.co/EQ2U0EAOYP","week 3","Bachelor 2018"
"1018",2018-01-16,0,"AZ","Yeah I didn’t need to see dog poop #thebachelor","week 3","Bachelor 2018"
"1019",2018-01-16,0.21875,"VA","@ashleyiaco @bibi_julz So true! Our bachelor watch party just said the same thing!","week 3","Bachelor 2018"
"1020",2018-01-16,0,"AZ","The traumatic reenactments are COMEDY #thebachelor https://t.co/4KNecQYWxK","week 3","Bachelor 2018"
"1021",2018-01-16,-0.6,"IL","Lesson learned: don’t set up a date spot for Arie on #thebachelor #AWKWARD https://t.co/9gylMqDDCT","week 3","Bachelor 2018"
"1022",2018-01-16,0.5,"FL","@bibi_julz and @tiarachel91 kill me, their prayer was my favorite.","week 3","Bachelor 2018"
"1023",2018-01-16,0.136363636363636,"GA","Can’t wait 😊Just live tweeted #thebachelor on @AllThingsWSB Now remember this Thursday to join me on @AllThingsWSB… https://t.co/9EW1fQzABY","week 3","Bachelor 2018"
"1024",2018-01-16,0,"WI","ALF is at it again.  #alienlifeform #thebachelor 

 https://t.co/zXCjYrHvIS","week 3","Bachelor 2018"
"1025",2018-01-16,0.6,"IL","The end creds with the additional Annaliese stories..just amazing. #thebachelor","week 3","Bachelor 2018"
"1026",2018-01-16,0.4,"CT","@LaurenSchleyer Well, Pebble Beach should be more interesting this year haha","week 3","Bachelor 2018"
"1027",2018-01-16,0.5,"PA","Get home safe. #reallyarie #thebachelor","week 3","Bachelor 2018"
"1028",2018-01-16,-0.1875,"CO","“I feel like you’re a little bit of a dork.” Uhhhh 🤔 #thebachelor","week 3","Bachelor 2018"
"1029",2018-01-16,0,"IN","@kaitlynbristowe @annaliese_p_ What about Krystal and that voice omg can't stand her","week 3","Bachelor 2018"
"1030",2018-01-16,-0.266666666666667,"PA","""Girls are so insecure around me"" is the most annoying thing I've ever heard #thebachelor #krystal","week 3","Bachelor 2018"
"1031",2018-01-16,0.55,"FL","Okay, but I just Twitter creeped on @annaliese_p_ and props to her for having an amazing attitude over the twitter… https://t.co/4oUozP1h0y","week 3","Bachelor 2018"
"1032",2018-01-16,0,"NJ","hoping to see @bibi_julz on #BachelorInParadise #TheBachelor","week 3","Bachelor 2018"
"1033",2018-01-16,0.229166666666667,"CO","I still have no idea who about half these ladies are. #thebachelor There’s too many to keep track of. Or even recognize!","week 3","Bachelor 2018"
"1034",2018-01-16,0,"AZ","Watching Arie reject Annaliese brings me physical discomfort #thebachelor","week 3","Bachelor 2018"
"1035",2018-01-16,0,"IL","bibi_julz was definitely me watching @bachelorabc tonight. How about you? Tonight’s #bachelor… https://t.co/O3xH8sI2NL","week 3","Bachelor 2018"
"1036",2018-01-16,0,"AZ","Watching Arie reject Annaliese is giving me physical discomfort #thebachelor","week 3","Bachelor 2018"
"1037",2018-01-16,1,"IL","Happy Monday night IG fam! I’m gearing up for a night of watching #thebachelor and thought I’d… https://t.co/7IkZqsHNle","week 3","Bachelor 2018"
"1038",2018-01-16,-0.3125,"TN","Don’t play dumb. It’s not cute. #thebachelor","week 3","Bachelor 2018"
"1039",2018-01-16,0,"WI","@fleissmeister @seinnefleming","week 3","Bachelor 2018"
"1040",2018-01-16,0,"VA","Bibiana, girl.....chill. #thebachelor","week 3","Bachelor 2018"
"1041",2018-01-16,0,"TN","These wrestling girls are pissing me off 😑😑 #thebachelor","week 3","Bachelor 2018"
"1042",2018-01-16,-0.875,"NY","These GLOW ladies are brutal. What the hell @ABCNetwork? #thebachelor","week 3","Bachelor 2018"
"1043",2018-01-16,0.25,"TX","Raven2 is right. All this is certainly #badvibes  #thebachelor","week 3","Bachelor 2018"
"1044",2018-01-16,0,"NY","This is not a date this is bullying! #thebachelor","week 3","Bachelor 2018"
"1045",2018-01-16,0,"GA","What an aggressive date #thebachelor","week 3","Bachelor 2018"
"1046",2018-01-16,0.05,"IL","Those BAAD VOBES were intense! #Glow #thebachelor They were hella rude tho tbh hahaha https://t.co/OuTp4BBdwe","week 3","Bachelor 2018"
"1047",2018-01-16,-0.333333333333333,"NY","Taking my substitute recapping job v seriously while @_seabrooks is away. #thebachelor #arieisboring #boringAF https://t.co/5QTDv79KuZ","week 3","Bachelor 2018"
"1048",2018-01-16,0.3,"NC","all here for the silliness of the #thebachelor but making fun of the Hispanic girl for how her name is spelled... 👎🏾","week 3","Bachelor 2018"
"1049",2018-01-16,0.1,"NJ","The old lady fart is going in on the women #thebachelor","week 3","Bachelor 2018"
"1050",2018-01-16,0,"WI","I hope producers learn from this mistake and never feature something like that ever again.  #thebachelor https://t.co/aohKALo2I7","week 3","Bachelor 2018"
"1051",2018-01-16,0.3,"NJ","Arie isn't even worth the disrespect of these women  #thebachelor","week 3","Bachelor 2018"
"1052",2018-01-16,0,"MS","What a couple of#snowflakes on @thebachelorabc Suck it up buttercup. They would be gone. #TheBachelor","week 3","Bachelor 2018"
"1053",2018-01-16,0.35,"TX","Bekah is certainly good at acting 👀 #thebachelor","week 3","Bachelor 2018"
"1054",2018-01-16,0.1,"TN","The girls this season are too sensitive #thebachelor","week 3","Bachelor 2018"
"1055",2018-01-16,0,"NY","Those biceps though 😍 #girlcrush #exceptnotreally #thebachelor https://t.co/U1kFSb88I3","week 3","Bachelor 2018"
"1056",2018-01-16,0.5,"MD","“Has anybody ever watched like WWE?” Another reason Bekah is my favorite. #thebachelor","week 3","Bachelor 2018"
"1057",2018-01-16,0,"PA","Literally can’t stand Bekah #thebachelor bekah","week 3","Bachelor 2018"
"1058",2018-01-16,0.2,"NY","these wrestlers are really offensive #thebachelor","week 3","Bachelor 2018"
"1059",2018-01-16,-0.15,"MA","Chick it’s fake wrestling not scared straight. #thebachelor https://t.co/8jN8Mb4jlv","week 3","Bachelor 2018"
"1060",2018-01-16,0.2,"NY","I really can’t stand Pixie Becca #thebachelor","week 3","Bachelor 2018"
"1061",2018-01-16,0,"WI","... this is the dumbest date ever on @BachelorABC ever. #thebachelor","week 3","Bachelor 2018"
"1062",2018-01-16,0,"TX","I need a gif of Bibiana as bridezilla STAT #thebachelor","week 3","Bachelor 2018"
"1063",2018-01-16,0,"NC","Kenny is BACK! #thebachelor","week 3","Bachelor 2018"
"1064",2018-01-16,0,"TN","Kenny!!! Ahhh!!! #thebachelor","week 3","Bachelor 2018"
"1065",2018-01-16,-0.35,"NJ","This can only go badly for arie #thebachelor","week 3","Bachelor 2018"
"1066",2018-01-16,0.15,"OH","Krystal’s wrestiling character better be a baby trapped in a woman’s body. #thebachelor","week 3","Bachelor 2018"
"1067",2018-01-16,0,"VA","Kenny’s back! #thebachelor https://t.co/WHRgFZSSYM","week 3","Bachelor 2018"
"1068",2018-01-16,0.21875,"PA","Yesss finally someone cool on the show! #kenny #prettyboykenny @BachelorABC #thebachelor @kenny","week 3","Bachelor 2018"
"1069",2018-01-16,-0.4,"NY","“Get to see Arie wrestle around and look all athletic”....homeboy got body slammed the entire time. This is stupid. #thebachelor","week 3","Bachelor 2018"
"1070",2018-01-16,0.8,"NY","Kenny shouldn’t have let Arie win like that. What the hell man? #thebachelor","week 3","Bachelor 2018"
"1071",2018-01-16,-0.2,"PA","Money on Kenny sleeping with one of the losers #thebachelor @BachelorABC","week 3","Bachelor 2018"
"1072",2018-01-16,0,"FL","Arie has the personality of a doorknob. #thebachelor","week 3","Bachelor 2018"
"1073",2018-01-16,0,"IL","6’2”, 185 lbs?! Damn Arie, drink some protein shakes and start lifting. #thebachelor","week 3","Bachelor 2018"
"1074",2018-01-16,-0.4,"MA","This GLOB date is worse than the pig date #thebachelor","week 3","Bachelor 2018"
"1075",2018-01-16,0.5,"IL","These fights are weirdly sexual and aggressive 😳😳😳 #thebachelor","week 3","Bachelor 2018"
"1076",2018-01-16,0,"PA","Every now and then @BachelorABC does a skit that makes me question my intelligence for watching this show #thebachelor","week 3","Bachelor 2018"
"1077",2018-01-16,0,"IL","What kinda date is this #thebachelor","week 3","Bachelor 2018"
"1078",2018-01-16,0.15,"VA","@mo1047 I can’t believe how much those girls cried after having a promo cut on them. Soft AF. #thebachelor","week 3","Bachelor 2018"
"1079",2018-01-16,0.225,"FL","#glowgirls feature on #thebachelor tonight woohoo!!! This will be my first time wrestling a REAL #glowgirl 👩🏽‍🎤… https://t.co/fR2ghlipbC","week 3","Bachelor 2018"
"1080",2018-01-16,0,"PA","I want to be friends with @bibi_julz from #TheBachelor","week 3","Bachelor 2018"
"1081",2018-01-16,0.075,"FL","I think Ari used a bit too much of a touch of grey #thebachelor","week 3","Bachelor 2018"
"1082",2018-01-16,-0.6,"NY","@thebachelor is so awkward tonight 😂 #doesyourmomknowhowtospell what???","week 3","Bachelor 2018"
"1083",2018-01-16,0,"WI","The music says it all, Krystal. #thebachelor","week 3","Bachelor 2018"
"1084",2018-01-16,0,"WI","Since I can’t comment on #thebachelor until I see it on #Hulu tomorrow, here’s a Christian ministry trolling… https://t.co/NPc3ZpaSNk","week 3","Bachelor 2018"
"1085",2018-01-16,0.3,"IL","Krystal’s voice is insufferable ok wow I’m done #thebachelor https://t.co/hObFFfoJw8","week 3","Bachelor 2018"
"1086",2018-01-16,-0.5,"NJ","Krystal makes me uncomfortable #thebachelor","week 3","Bachelor 2018"
"1087",2018-01-16,0.075,"FL","I think Arie used a bit too much of a touch of grey. #thebachelor","week 3","Bachelor 2018"
"1088",2018-01-16,-0.06,"NY","Bibiana is a total fucking baby i thought she was cool at first bc of her boobs but she totally sucks #thebachelor","week 3","Bachelor 2018"
"1089",2018-01-16,0.25,"NJ","Who’s gonna be the first to tell on who?? #thebachelor","week 3","Bachelor 2018"
"1090",2018-01-16,0,"IL","Oh, Bibi. Tattletales always go home. Bachelor 101. 
#thebachelor","week 3","Bachelor 2018"
"1091",2018-01-16,0,"IL","Bibiana is really back and forth on whether or not she’s a bitch. She needs some lessons. #thebachelor","week 3","Bachelor 2018"
"1092",2018-01-16,0.0583333333333333,"TX","“I’m so respectful.” Nooooo Bibiana DONT talk to about any other girl. #dead #thebachelor","week 3","Bachelor 2018"
"1093",2018-01-16,0,"IL","You’ve been here for 10 minutes, no everyone has not had time with Arie. #thebachelor","week 3","Bachelor 2018"
"1094",2018-01-16,0.2,"NY","No shot this chicks voice is real #thebachelor","week 3","Bachelor 2018"
"1095",2018-01-16,0.285714285714286,"IL","@bnel122 PS - did the wrestler lady have a point that “Bibiana” is probably not spelled right? #thebachelor","week 3","Bachelor 2018"
"1096",2018-01-16,0,"IL","What eyelashes is Tia wearing? #thebachelor","week 3","Bachelor 2018"
"1097",2018-01-16,0.05,"TX","Krystal is either completely clueless or a cunning genius and I just can't figure it out #thebachelor https://t.co/bhLc6cS5hW","week 3","Bachelor 2018"
"1098",2018-01-16,-0.75,"NY","Why are the ones from San Diego always crazy?! #thebachelor Guys I promise this is not representative of us 🙄🙄","week 3","Bachelor 2018"
"1099",2018-01-16,0.9765625,"MA","I love Tia!!! @BachelorABC #thebachelor","week 3","Bachelor 2018"
"1100",2018-01-16,0,"IL","Bibiana gonna go home soon #thebachelor","week 3","Bachelor 2018"
"1101",2018-01-16,0,"PA","No one cares you’re a mom!!! #thebachelor @BachelorABC","week 3","Bachelor 2018"
"1102",2018-01-16,0.8,"NY","Krystal and chelsea would be a great 2 on 1 #thebachelor","week 3","Bachelor 2018"
"1103",2018-01-16,-0.125,"IL","Whatever Lauren S is wearing as she gets her date card looks extremely comfy. #thebachelor","week 3","Bachelor 2018"
"1104",2018-01-16,0.285714285714286,"NY","Are they in a trailer right now? #thebachelor","week 3","Bachelor 2018"
"1105",2018-01-16,0,"IL","@BarstoolChief How do we get @Krooshyyyy nominated to be on #thebachelor ?","week 3","Bachelor 2018"
"1106",2018-01-16,0,"NY","Omg bekah stfu u suck and u r also a baby #thebachelor","week 3","Bachelor 2018"
"1107",2018-01-16,0.625,"MN","Could you imagine making out with this many people... in a row?! Just could you though. #nope #thebachelor","week 3","Bachelor 2018"
"1108",2018-01-16,0.142857142857143,"DC","Bekah’s longest relationship ended because she and her bf decided to go to different colleges, right? #thebachelor","week 3","Bachelor 2018"
"1109",2018-01-16,-0.1,"VA","does Arie, a 37-yr old man, ever feel uncomfortable making out with Bekah, a 21-yr old girl????? #thebachelor","week 3","Bachelor 2018"
"1110",2018-01-16,0,"IL","Bekah feels like an Emily situation all over again—Largely physical. #thebachelor","week 3","Bachelor 2018"
"1111",2018-01-16,0,"WI","I’m all for Bekah M...but i also think she’d be a kick ass bachelorette...#thebachelor","week 3","Bachelor 2018"
"1112",2018-01-16,0,"TN","Krystal is a villain! I wanna punch her!! #thebachelor","week 3","Bachelor 2018"
"1113",2018-01-16,0,"PA","Arie to Bekah “so what’s your longest relationship?” Bekah: does my relationship with Sesame Street count? #thebachelor bekah","week 3","Bachelor 2018"
"1114",2018-01-16,0,"NJ","“Strongest relationship” gurl it’s been one date #thebachelor","week 3","Bachelor 2018"
"1115",2018-01-16,-0.025,"MN","Arie: “how long was your longest relationship?”

Bekah: “about 2 months in middle school”

#thebachelor","week 3","Bachelor 2018"
"1116",2018-01-16,-0.4,"FL","Wait who’s living in a false reality?? #krystal #thebachelor","week 3","Bachelor 2018"
"1117",2018-01-16,0.75,"NJ","Do not give er that rose! Nooo not Krystal....sigh he gave it to the baby in the house.  #thebachelor","week 3","Bachelor 2018"
"1118",2018-01-16,0,"VA","Is there anyone out there that likes Chelsea ??? #thebachelor","week 3","Bachelor 2018"
"1119",2018-01-16,0.55,"MN","""I knew he'd give her the rose they made out the most."" - Carolyn. 😳#thebachelor","week 3","Bachelor 2018"
"1120",2018-01-16,0.392857142857143,"IL","Bekah M is my favorite right now. #thebachelor","week 3","Bachelor 2018"
"1121",2018-01-16,0,"NJ","Can Krystal just shut up please #thebachelor","week 3","Bachelor 2018"
"1122",2018-01-16,-0.6,"NY","Someone punch this bitch Krystal in the fucking throat #thebachelor","week 3","Bachelor 2018"
"1123",2018-01-16,0.3,"PA","Krystal is the one actually living in a false reality. Her face when Bekah got the Rose was priceless.  #thebachelor","week 3","Bachelor 2018"
"1124",2018-01-16,0.8,"IL","Krystal “I have the best connection with Arie”
Arie then gives Beckah the rose:
#thebachelor https://t.co/tAMy4Wj6gA","week 3","Bachelor 2018"
"1125",2018-01-16,0,"NY","Arie was literally going through puberty when Bekah was born... #thebachelor","week 3","Bachelor 2018"
"1126",2018-01-16,0.6,"TN","SHE GOT THAT ROSE BECAUSE SHE STRADDLED HIM DO NOT BE FOOLED #thebachelor","week 3","Bachelor 2018"
"1127",2018-01-16,0.25,"TN","I wanna know more about this “solid foundation” that Krystal and Arie have cuz I don’t see it at all. #thebachelor","week 3","Bachelor 2018"
"1128",2018-01-16,0,"IL","BRING ME WINTER GAMES NOW. #thebachelor","week 3","Bachelor 2018"
"1129",2018-01-16,0.05,"IL","Hey Krystal, FUCK OFF. most of us in our twenties are also providers for ourselves. #thebachelor","week 3","Bachelor 2018"
"1130",2018-01-16,0,"TX","Oh god Krystal. I knew you were that girl but geez louise #thebachelor","week 3","Bachelor 2018"
"1131",2018-01-16,0,"NY","Krystal is such a lunatic 😒 #thebachelor","week 3","Bachelor 2018"
"1132",2018-01-16,0.5,"IL","I love to hear that the number one thing a man is looking for in a wife is beauty. #thebachelor #🤦🏻‍♀️","week 3","Bachelor 2018"
"1133",2018-01-16,0.416666666666667,"NH","“Lauren S has a great job” Lauren S is a ‘social media manager’ 😐#thebachelor","week 3","Bachelor 2018"
"1134",2018-01-16,0.25,"CT","Power move by Arie going PJ on 2 of first 3 episodes #thebachelor","week 3","Bachelor 2018"
"1135",2018-01-16,0.4,"IL","So far so good, Lauren S.  She seems like a girl I could chill with. 🍷#thebachelor","week 3","Bachelor 2018"
"1136",2018-01-16,0.7125,"NY","Ok I am on team Lauren s! Great vibe all around #thebachelor","week 3","Bachelor 2018"
"1137",2018-01-16,0,"WI","I need a wine glass that size in my life #thebachelor @BachelorABC","week 3","Bachelor 2018"
"1138",2018-01-16,0.125,"OH","is this the first documented time on #thebachelor franchise that someone is actually eating on a date???","week 3","Bachelor 2018"
"1139",2018-01-16,0.533333333333333,"NY","Ok this is MY kind of date. Love Napa #thebachelor","week 3","Bachelor 2018"
"1140",2018-01-16,0,"IL","Buuuut i get the feeling she’s in the friend zone with Arie. #thebachelor","week 3","Bachelor 2018"
"1141",2018-01-16,-0.8,"IL","This wresting crap is the dumbest thing I have seen on #thebachelor in a loooong time.","week 3","Bachelor 2018"
"1142",2018-01-16,0.1,"IL","Dude. They’re talking about bed times. On #thebachelor   You know you’re old when... #wat https://t.co/fPvkshFubM","week 3","Bachelor 2018"
"1143",2018-01-16,0,"NJ","We all admire your strength Krystal #thebachelor","week 3","Bachelor 2018"
"1144",2018-01-16,0,"CA","Is it Tyme for the @thebachelorabc yet? Welp.. Whaboom it up!! #Bachelornation @bachelorinsider @BachelorNation… https://t.co/bNEsqXnz3D","week 3","Bachelor 2018"
"1145",2018-01-16,0,"IL","Soon we’ll be the age of the contestants. #YoungGuns #FellowKids #thebachelor https://t.co/YCXcvRPTsi","week 3","Bachelor 2018"
"1146",2018-01-16,0,"NJ","Arie’s def not into this #thebachelor","week 3","Bachelor 2018"
"1147",2018-01-16,0,"NY","ALERT THE MEDIA ARIE JUST ATE SOMETHING ON THE BACHELOR #thebachelor","week 3","Bachelor 2018"
"1148",2018-01-16,0,"IN","Aries eating on the date😂😂 unheard of #thebachelor","week 3","Bachelor 2018"
"1149",2018-01-16,0.875,"PA","Someone give #LaurenS an adderol! Good god! #thebachelor @BachelorABC","week 3","Bachelor 2018"
"1150",2018-01-16,0,"TN","This is #gold #thebachelor #thebacheorette 😳 https://t.co/YJL6tDNN6p","week 3","Bachelor 2018"
"1151",2018-01-16,0,"OK","This date is going so well Arie is literally eating the dont-touch food #thebachelor","week 3","Bachelor 2018"
"1152",2018-01-16,-0.15,"OH","Oh god.. Arie ate the food - is this date going sour ? 🥀 #thebachelor","week 3","Bachelor 2018"
"1153",2018-01-16,0,"TX","trying to understand what the heck lauren s is trying to say #thebachelor https://t.co/zH0wmhxBKK","week 3","Bachelor 2018"
"1154",2018-01-16,0,"TX","I see that awkwardness Lauren S.  I feel you, girl.  #thebachelor","week 3","Bachelor 2018"
