,city,date,polarity,state,text
4,Marietta,Thu Apr 11 20:47:00 +0000 2019,0.0,GA,"No one told me we were playing bachelor, I’d like to withdraw please"
5,Crystal,Thu Apr 11 20:49:49 +0000 2019,0.0,MN,"From yesterday! #bachelornation @ Crystal, Minnesota https://t.co/iKnlolmxeD"
6,Dover Beaches North,Thu Apr 11 20:57:52 +0000 2019,0.0,NJ,@RepThomasMassie You are neither a bachelor or a master.  See how words work?
7,Trinity,Thu Apr 11 18:29:19 +0000 2019,0.0,FL,ha ha ha my sister’s bachelorette weekend is in 4 months and i’m STRESSIN’. somebody get me a checklist plz.
8,Oakland,Thu Apr 11 18:30:27 +0000 2019,-0.125,CA,I'm not sure where my head is. I can plan an entire bachelor party for a dozen people but somehow go to SFO instead… https://t.co/86AmeMxi2W
9,Seattle,Thu Apr 11 18:41:12 +0000 2019,0.16818181818181818,WA,New part of the Bog family 🧬 thank  you so much @pofbachelors
10,Austin,Thu Apr 11 16:03:37 +0000 2019,1.0,TX,"#bachelorettes having an awesome time with Captain Adam on #casinoroyale 
#bachelorettepartyboat #bachelorette… https://t.co/RCGutnWOhF"
11,Seattle,Thu Apr 11 16:09:09 +0000 2019,0.1,WA,Bob the Beaver has been hanging around the dock this week. Zac thinks he’s a young bachelor looking for a lady (or… https://t.co/8gfW5Joq05
12,Clay,Thu Apr 11 16:17:48 +0000 2019,0.0,NY,"@oblatebill @RepMikeJohnson @HouseGOP The bulk of the ""tax cut deficit"" has been offset by the resulting boom in th… https://t.co/yn9tFesUTS"
13,Chapel Hill,Thu Apr 11 16:49:34 +0000 2019,0.0,NC,how she do this with no bachelor’s degree 👀
14,Leawood,Thu Apr 11 16:51:38 +0000 2019,-0.3333333333333333,KS,"Lawyers in California don’t require law school or a bachelors degree? “Stooooop. Seriously your honor, like, this i… https://t.co/krd5cpo12J"
15,Durham,Thu Apr 11 16:55:03 +0000 2019,-0.2,NC,@RobAnderson2018 @RepClayHiggins @RepAbraham @RepMikeJohnson @SenJohnKennedy @BillCassidy I noticed they wasted no time blaming Pagans...
16,Manhattan,Thu Apr 11 16:56:46 +0000 2019,0.0,NY,Breaking: Majority of “bachelors of arts” grads didn’t actually study art. 🚨🚨🚨
17,Tampa,Thu Apr 11 16:59:28 +0000 2019,0.0,FL,Tomorrow starts the bachelorette weekend for my Aunt Liz. We’ve begun planning the itinerary in the fam group chat.… https://t.co/OwB5mxfong
18,Modesto,Thu Apr 11 15:00:07 +0000 2019,0.4375,CA,so excited hannah b is the bachelorette :-) cannot waitttt
19,Tehachapi,Thu Apr 11 15:08:09 +0000 2019,0.09999999999999998,CA,#tbt to infamous @HaveNotRecords bachelor party. Spending quality time with my friends and loved ones is always on… https://t.co/s6G6yf5Z4e
20,Boca Raton,Thu Apr 11 15:47:10 +0000 2019,0.125,FL,Not trying to be funny but did she even get her bachelors I thought Kourtney &amp; Rob were the only ones with degrees.… https://t.co/XTH6QO7B9Q
21,Reston,Thu Apr 11 15:51:32 +0000 2019,0.13333333333333333,VA,"ISO: A technical Writer with (IT specific writing experience), a bachelors degree in a relevant field, and 4-5 year… https://t.co/2nm24pSHYB"
22,Amsterdam,Thu Apr 11 15:54:48 +0000 2019,0.0,NY,I am captain bullshit my way through my bachelors degree
23,Austin,Thu Apr 11 17:52:18 +0000 2019,-0.125,TX,"@derrickcrowe @RepThomasMassie On the other hand, Massie’s buddy Chip Roy does have a bachelor of science... in com… https://t.co/bDi5JmRjKW"
24,Cincinnati,Thu Apr 11 12:07:58 +0000 2019,0.0,OH,This bachelor party can't come soon enough @rsl3breds https://t.co/EakytG3O90
25,West Springfield,Thu Apr 11 12:14:46 +0000 2019,-0.025,VA,5 long but short weeks from today until Cancun Mexico for Doms bachelor party.. goood god. #Elchico #workdwideleeks 🌎 ☀️
26,Cambridge,Thu Apr 11 12:19:04 +0000 2019,0.0,MA,@TheBradleyLab @jonlovett Aw thank you! He picked a girl whose bachelorette party it was but I’m xooo with it- she… https://t.co/6hHhDG5ZWs
27,Oak Park,Thu Apr 11 12:37:09 +0000 2019,0.7,IL,Resume workshop today. Let’s get it. Also my good friend Mike’s bachelor party is this weekend. Let’s keep working… https://t.co/FL0FWEAYT0
28,San Diego,Thu Apr 11 12:40:33 +0000 2019,0.0,CA,@DGO23_ Highest pick from Wisconsin since Devin Harris.
29,Alton,Thu Apr 11 14:28:52 +0000 2019,0.15625,IL,@TheRickyDavila He doesn't seem to understand how bachelor's degree work a Bachelor of Arts does not mean you took… https://t.co/ZGgWO6Ufm6
30,Auburn,Thu Apr 11 14:42:38 +0000 2019,0.0,AL,I want y’all to know in California you don’t have to get your bachelors before pursuing your law degree that’s why… https://t.co/PrEAmgGGeA
31,Fayetteville,Thu Apr 11 13:26:19 +0000 2019,0.6,NC,I went to college got my bachelors in business and I put my own money up
32,Sycamore,Thu Apr 11 13:33:52 +0000 2019,0.0,IL,Me trying to hang after a bachelor party weekend in Vegas with a side of Opening Day at Wrigley. https://t.co/JggItPZK7H
33,Norman,Thu Apr 11 13:47:24 +0000 2019,0.0,OK,@genevievewood @RepMikeJohnson @LRacheldG @DailySignal Then why did they cut taxes?
34,Brooklyn,Thu Apr 11 11:27:03 +0000 2019,0.175,NY,"funniness for me today. Any friend can go to a bachelorette party, but only a true friend would come to... #comedy… https://t.co/Sni4ycxl75"
35,Queens,Thu Apr 11 11:31:22 +0000 2019,0.0,NY,"@RepThomasMassie I have a bachelors of science, a Master of Arts, and a Juris Doctor degree. Yet I’m neither an sci… https://t.co/MgXZyOqkgq"
36,Queens,Thu Apr 11 22:02:17 +0000 2019,0.5,NY,Ok you’re telling me there’s a bachelor-style show with Vinny and Pauly D and NO ONE IS TALKING ABOUT IT?
37,Medford,Thu Apr 11 22:05:48 +0000 2019,5.551115123125783e-17,MA,"If you ever feel stupid, just watch Thomas Massie question John Kerry’s bachelor of ~science~ degree. You’re welcome"
38,Lake Villa,Thu Apr 11 22:07:09 +0000 2019,0.35,IL,“i was just looking for possible bachelors for you on my facebook.... i didn’t find any good ones...”  who said it?
39,Burbank,Thu Apr 11 22:08:57 +0000 2019,0.5,CA,Also I like Colton a lot more now that he’s not the bachelor anymore 😅😅 thank you Mila Kunis for bringing him on El… https://t.co/mHgwXNe5VC
40,San Antonio,Thu Apr 11 22:21:50 +0000 2019,0.0,TX,This week has been so wild. So many highs and lows. It’s crazy to think I’ll be working on my bachelor’s degree starting next month 😬
41,Tempe,Thu Apr 11 22:40:49 +0000 2019,0.10000000000000002,AZ,can’t believe i’m gonna be a 21 year old with a whole entire bachelors degree and literally no direction
42,Crystal,Thu Apr 11 22:46:08 +0000 2019,0.0,MN,"Hi there ❤️ #bachelornation @ Crystal, Minnesota https://t.co/Wgkmom3KhE"
43,San Diego,Thu Apr 11 23:00:16 +0000 2019,0.12777777777777777,CA,"The true dichotomy of motherhood: 

The Pre-bachelorette weekend half of me is ready to find out what raging looks… https://t.co/QDh7rh2C4q"
44,Arlington,Thu Apr 11 23:03:36 +0000 2019,0.3333333333333333,VA,"I have a bachelors of science AND a masters of art. So, @RepThomasMassie am I a scientific artist or an artistic sc… https://t.co/iHIf3osPif"
45,Indianapolis,Thu Apr 11 23:06:37 +0000 2019,0.0,IN,@brianschatz I have a bachelor’s of science but a master’s of arts. I think I’m a wizard 😛
46,Los Angeles,Thu Apr 11 23:07:34 +0000 2019,0.0,CA,Or a bachelor.
47,Macomb,Thu Apr 11 23:22:39 +0000 2019,0.5859375,IL,"#bachelorofartstour has been fun. We take the show on the road to Champaign IL and then off to Peoria!!! @ Macomb,… https://t.co/GG5JI4J7TA"
48,Brooklyn,Thu Apr 11 23:26:34 +0000 2019,0.0,NY,"Oh hey, the bachelorette from #Unrealtv is on this episode of #TheAffair"
49,Detroit,Thu Apr 11 23:31:38 +0000 2019,0.4,MI,Had fun at the #bacheloretteparty ladies enjoyed their massages and gave me some dessert to take home.  Thank god f… https://t.co/xADwwjspvT
50,Grand Forks,Thu Apr 11 23:35:33 +0000 2019,-0.1,ND,"I turned 28 on Monday, spent 4 days in Vegas for a bachelor party, and somehow finding this twitter account is the… https://t.co/L1zOMa8Nw1"
51,Kansas City,Thu Apr 11 23:36:34 +0000 2019,0.2857142857142857,MO,@JohnPaulGreen The $1.50 hotdog and drink right?
52,Chicago,Thu Apr 11 23:41:35 +0000 2019,-0.03181818181818183,IL,"In New Orleans for my bachelor party, having dinner at Lucy’s when news comes in that bin Laden’s been killed. Obam… https://t.co/JAi8QqEqi9"
53,Kansas City,Thu Apr 11 23:44:38 +0000 2019,0.0,MO,@JohnPaulGreen https://t.co/uYiDvaVwVK
54,Orlando,Thu Apr 11 23:59:05 +0000 2019,-0.075,FL,"Found 2 T's from my Past... 2 U of F, 1 a wild bachelor party weekend in Ft Liquor-dale... and of course, I bought… https://t.co/nfM1vmAuYp"
55,North Arlington,Thu Apr 11 23:59:49 +0000 2019,0.35555555555555557,NJ,"How quick they are to forget their bachelor apartmen, how quick you are to turn off the light of darkness"
56,San Diego,Thu Apr 11 21:16:51 +0000 2019,0.5,CA,I look like the town's most eligible bachelor https://t.co/K5JNFH5ZT6
57,Wilburton,Thu Apr 11 21:18:38 +0000 2019,0.0,OK,"So for my bachelor's I'll be majoring in pre law , and minoring in sociology to help keep me occupied 😅"
58,Miramar,Thu Apr 11 21:53:18 +0000 2019,0.3125,FL,the bachelor meets Jersey Shore tonight! @DJPaulyD &amp; @VINNYGUADAGNINO Double Shot at Love premieres at 8! YEEEAAHHH BUUUDDDYYYYYY
59,Los Angeles,Thu Apr 11 21:55:18 +0000 2019,0.8,CA,2022 ?? 🤔 don’t you need bachelors to get into law school lol
0,Fort Lauderdale,Fri Apr 12 13:06:32 +0000 2019,0.0,FL,Survey: 2-year and 4-year college presidents disagree about community college bachelor's degrees https://t.co/RJ9vjl8HoD
1,Granite City,Fri Apr 12 20:00:25 +0000 2019,0.0,IL,Fym I gotta bachelor's already
2,Nashville,Fri Apr 12 20:05:32 +0000 2019,0.0,TN,Im sitting next to a group of men for a bachelor party and..... how any of them are getting married im not sure and frankly worried
3,Little Canada,Fri Apr 12 20:05:36 +0000 2019,0.1,MN,"@RepThomasMassie Wait wait, you thought a bachelor’s of science degree implies an education in one of the natural sciences?"
4,Los Angeles,Fri Apr 12 20:11:33 +0000 2019,0.15000000000000002,CA,I’m at a bachelorette party in Laurel Canyon and needless to say I have a great playlist going ✌️🌈
5,SeaTac,Fri Apr 12 20:48:30 +0000 2019,0.35,WA,Many thanks to @AlaskaAir who truly treated us like queens for my besties bachelorette. You know how to make these… https://t.co/1bN67L1DS2
6,St Louis,Fri Apr 12 19:19:34 +0000 2019,0.0,MO,Mike Johnson opened his second @HiPointeDriveIn location @downtownstlouis this week. https://t.co/YQUGLet6GW
7,Charlotte,Fri Apr 12 19:44:00 +0000 2019,-0.15555555555555559,NC,@KyleBaileyWFNZ you in town this weekend? We just got down to Charlotte for my bachelor party and need an expert to show is the ropes.
8,St Louis,Fri Apr 12 22:18:41 +0000 2019,0.35,MO,"@RepThomasMassie So Massie, are you saying that only bachelors who are good artists can earn a BA degree?"
9,Tacoma,Fri Apr 12 22:41:55 +0000 2019,-0.3875,WA,There is literally no way this dumb fuck doesn’t know the difference between a Bachelors of Science and a bachelors… https://t.co/ZyQxsFEvbG
10,Houston,Fri Apr 12 22:55:00 +0000 2019,0.25,TX,The first cord on my road to #graduation has been distributed 🙌❤️ #swscan #uhd #bachelorsofsocialwork @ University… https://t.co/Suk862UjmW
11,Delano,Fri Apr 12 22:56:43 +0000 2019,-0.5,CA,Sad I’m not in Cabo for my brothers bachelors party 😪😪😪
12,Reno,Fri Apr 12 22:58:34 +0000 2019,0.2,NV,I really take my grad photos tomorrow and it still hasn’t hit me that I am going to be obtaining my bachelors degree in 5 weeks
13,Brooklyn,Fri Apr 12 14:11:08 +0000 2019,0.0,NY,@RepThomasMassie Your second paragraph is a baffling word slurry. Maybe you need bachelor of arts to do your writing.
14,Effingham,Fri Apr 12 14:28:34 +0000 2019,0.4166666666666667,IL,"@RepThomasMassie I have a bachelor in fine arts. I sell wine and spirits. @RepThomasMassie, how the F are you in Congress?"
15,Washington,Fri Apr 12 14:43:21 +0000 2019,0.31666666666666665,DC,Got ready for work pretty hungover and accidentally wore a bridesmaid bachelorette party tank top to work. Wife of… https://t.co/bF3j24SYHy
16,Chapel Hill,Fri Apr 12 15:22:40 +0000 2019,0.2,NC,legal knowledge isn’t genetic???? and she doesn’t even have a bachelor’s????? i’m going to school for 7 years and t… https://t.co/7ojF6w0nrO
17,Brooklyn,Fri Apr 12 15:23:48 +0000 2019,0.0,NY,That bachelor trip gon be different
18,Washington,Fri Apr 12 15:29:24 +0000 2019,0.5,DC,"Just Tomi Lahren, of INTERNET FAME, saying that an ELECTED REPRESENTATIVE would be ""better suited"" for thebachelora… https://t.co/mxTQ5RoUG4"
19,Elizabeth,Fri Apr 12 15:32:46 +0000 2019,0.05,NJ,15. Robin in Comfort Food. Especially the running gag that he cannot be surprised (except for his bachelor party).
20,Allentown,Fri Apr 12 15:36:32 +0000 2019,0.0,PA,"What can I say, I am a bachelor, an  artist, a master, a philosopher, a doctor, and a historian."
21,Chicago,Fri Apr 12 17:01:28 +0000 2019,0.1,IL,"Better late than never but...10 years then and now. 30lbs of muscle, two bachelors degrees and lived in some of the… https://t.co/w01WZQjs35"
22,Minot,Fri Apr 12 17:09:20 +0000 2019,0.25,ND,"@RepThomasMassie He has a bachelor’s degree, but he’s married. That’s a puzzle. You have an engineering degree, but… https://t.co/67Mn2pJwkE"
23,Washington,Fri Apr 12 17:15:34 +0000 2019,-0.4,DC,"Cory Booker, would-be bachelor president, says President Trump has broken the mold when it comes to un-traditional… https://t.co/lTMzQRN8fl"
24,Chicago,Fri Apr 12 17:25:10 +0000 2019,0.0,IL,"@ScottWapnerCNBC @wesbury Scott, what does John Paul Jones think about that?"
25,Manhattan,Fri Apr 12 17:29:31 +0000 2019,0.9,NY,@Miss_Met @demariojackson_ You’re buddies with bachelorette Demario?!?   Lol.   Awesome.
26,Saginaw Township North,Fri Apr 12 17:31:19 +0000 2019,0.0,MI,After I get my bachelors should I go back to school at @BlackandBrave ???? 👅
27,Houston,Fri Apr 12 17:34:20 +0000 2019,0.0,TX,"Check out the continuation if our discussion with salsamickey on JohnPaul2’s letter to artists on Spotify, stitcher… https://t.co/HLj2yhXFii"
28,Henrietta,Fri Apr 12 12:14:01 +0000 2019,0.0,NY,It’s my bachelors weekend. Pray for me 🙏 https://t.co/VxVtoWarAk
29,Brooklyn,Fri Apr 12 12:17:24 +0000 2019,0.0,NY,“And then Kerry tried to tell me they give Bachelors degrees to girls. Everyone knows they are bachelorettes!”
30,Chandler,Fri Apr 12 12:21:44 +0000 2019,0.45,AZ,We love private events!!!! We had an awesome bachelorette party last night that did an amazing job! Email amanda@to… https://t.co/TimGoEC7bZ
31,Cleveland,Fri Apr 12 12:31:44 +0000 2019,0.0,OH,@RepThomasMassie @markyzaguirre @kenolin1 @CheriJacobus You can get a bachelor of arts in biology you know
32,Chicago,Fri Apr 12 12:39:42 +0000 2019,0.08333333333333333,IL,Hahahaha what a brag! Getting John Kerry to admit his bachelor's degree in political science isn't actually a scien… https://t.co/EjXtaz42Sp
33,Bethesda,Fri Apr 12 12:43:23 +0000 2019,0.0,MD,Survey: 2-year and 4-year college presidents disagree about community college bachelor's degrees https://t.co/rpb1ZbRH37
34,Bethesda,Fri Apr 12 12:43:24 +0000 2019,0.16,MD,"So high schools want to be community colleges, community colleges want to offer bachelor's degrees, comprehensives… https://t.co/NkLSEgal8H"
35,Bethesda,Fri Apr 12 12:43:24 +0000 2019,0.275,MD,"Regarding lower cost of bachelor's degrees at CCs, they should consider the distinct possibility that the higher co… https://t.co/4CbcxbFCmY"
36,San Francisco,Fri Apr 12 12:51:12 +0000 2019,0.17500000000000002,CA,"WANTED: HOUSEGIRL for general domestic and sexual service to eccentric, creative European bachelor. Preference give… https://t.co/GEvyxYKshm"
37,Boston,Fri Apr 12 16:22:12 +0000 2019,-0.3125,MA,@RepThomasMassie I'm a woman with a bachelor's and a Master's degree. HELP. What does this mean???
38,Vancouver,Fri Apr 12 16:23:38 +0000 2019,0.375,WA,Pretty sure she never even got a bachelor's degree. Why does this remind me of 'Community' 😂🙃
39,Dallas,Fri Apr 12 16:26:50 +0000 2019,-0.040625,TX,The Vegas next Friday for my brothers bachelor party! Been waiting a very long time for this! 😏💵🎲🎰🍾🥃🥂
40,Chicago,Fri Apr 12 16:43:20 +0000 2019,0.55,IL,"#EpisodeIX panel

@StephenAtHome: So, is Finn the Galaxies most eligible bachelor?

@JohnBoyega: Rey, Rose, Poe, ma… https://t.co/M59NYmrMsJ"
41,Kansas City,Fri Apr 12 16:45:29 +0000 2019,0.54296875,MO,Could one get any more excited about their bachelorette party?!?! Brunch date w/ @EmamaLibra tomorrow to discuss mo… https://t.co/kZahZhFIhD
42,Carlsbad,Fri Apr 12 16:47:15 +0000 2019,0.5,CA,@TheJennyMShow Thank you so much!  Better than any bachelor limo ride cry.  I needed this today.
43,Kent,Fri Apr 12 16:52:07 +0000 2019,-0.3,OH,Every college degree is NOT equal. Don’t complain if you’re still broke and unhappy after getting a bachelors degre… https://t.co/BG3jeT0EuN
44,Chicago,Fri Apr 12 16:56:59 +0000 2019,0.0,IL,Standing ovation for Kelly Marie Tran! She’s in tears. Compliments the Falcon and says Finn is an eligible bachelor… https://t.co/UrlFWvkJIY
45,Lumberton,Fri Apr 12 11:15:32 +0000 2019,0.0,TX,@hrenee15 Associates in business and then my bachelors in business finance. In finance you basically have job secur… https://t.co/Pb0g2HsbFp
46,Nashville,Fri Apr 12 21:00:54 +0000 2019,0.0,TN,Let the #bachelorette weekend in #Nashville begin! #SetSail4Kekula @ Nudie's Honky Tonk https://t.co/WXmGPobpGs
47,Anchorage,Fri Apr 12 21:13:44 +0000 2019,0.0,AK,3 bachelor parties and 4 weddings in the next 5 months! #Yolo
48,Jonesboro,Fri Apr 12 21:13:51 +0000 2019,0.0,AR,@kassidytaylor40 bachelor of science in health studies
49,Nashville,Fri Apr 12 21:17:45 +0000 2019,0.12499999999999999,TN,"Sitting in a coffee shop and a bachelorette party walks in:
•1 spent a full minute taking a photo of a bottle of to… https://t.co/5Z93EkzXbT"
50,Alamo,Fri Apr 12 21:23:23 +0000 2019,0.35000000000000003,TX,My bachelorette is just gonna be a huge unintentional sausage fest.... I really didn't plan to have only dudes as friends lol
51,Russellville,Fri Apr 12 21:25:09 +0000 2019,0.0,AR,Just landed in NYC! #bachelorlife
52,Yountville,Fri Apr 12 21:46:22 +0000 2019,0.25,CA,The bachelorette to top all bachelorettes at @_tfl_. #bachshitcrazy #bachplease @ The French Laundry https://t.co/9V8ADtAJbs
53,Placentia,Fri Apr 12 21:56:01 +0000 2019,0.0,CA,***absolute...who gave me a bachelor’s degree™️
54,Manhattan,Fri Apr 12 23:07:17 +0000 2019,0.0,NY,"Party with me in honor of your birthday, your bachelorette party, your corporate event and/or simply because you ca… https://t.co/hh8r6lazxh"
55,San Diego,Fri Apr 12 23:14:22 +0000 2019,0.0,CA,This hits home...lol.... #justsaying #sandiego #gaslamp #gaslampquarter #gaslampbachelor #singleguyproblems #friday… https://t.co/ueHsPlAo4e
56,Manhattan,Fri Apr 12 23:17:47 +0000 2019,0.0,NY,"Party with me in honor of your birthday, your bachelorette party, your corporate event and/or simply because you ca… https://t.co/Dsv4bOyOXu"
57,Manhattan,Fri Apr 12 23:31:11 +0000 2019,0.0,NY,"“DL Rooftop” Tonight ! 
- No cover
- birthday &amp; bachelorette package! 
- 3 floors 
- 2 dance floors
- door opens @… https://t.co/pGLNhxWxs0"
58,Walnut Grove,Fri Apr 12 23:44:28 +0000 2019,0.0,WA,"@KevinMKruse A MM, of course my bachelor was a BM"
59,South Miami Heights,Fri Apr 12 23:49:38 +0000 2019,-0.08787878787878789,FL,"Just laid our deposit for the bachelorette weekend !! We out there, fuck it you only live once"
60,Brooklyn,Fri Apr 12 18:11:18 +0000 2019,0.41111111111111115,NY,this time i was super stressed bc i had to go to fit for one more year to get my bachelors before i started studyin… https://t.co/zDU3A21N8r
61,Las Vegas,Fri Apr 12 18:12:26 +0000 2019,0.3,NV,🥂 #ohhotdamronjesssaidyes #lasvegas #vegas #bachelorette #friends #travel #champagne #fun #instalike #instalove… https://t.co/3uKS6GQE9e
62,San Francisco,Fri Apr 12 18:39:09 +0000 2019,0.0,CA,"San Francisco :: Cory Booker, a would-be bachelor president, says Americans are ‘open to lots of different types of… https://t.co/EqHmdVSwut"
63,Davis,Fri Apr 12 18:48:53 +0000 2019,0.0,CA,I can’t wait for the day I get to go home to my parents and tell them that I got my bachelors degree from ucd. It’l… https://t.co/DL6ElIkJ0k
64,Washington,Fri Apr 12 18:49:10 +0000 2019,0.3,DC,(she did this while playing with ideas for pete and my bachelor party evites and those were equally fun) https://t.co/Ldwe95TVon
65,Paradise,Fri Apr 12 18:50:51 +0000 2019,0.875,NV,"When you get that good bachelorette party glow on with the bride!
#happilyraviafter @ TAO https://t.co/lPwoarl1yl"
66,Chicago,Fri Apr 12 18:51:36 +0000 2019,0.0,IL,"Bachelorette party let’s goooo 💍💕❤️ #bacheloretteparty #celebration #abbysnextchapter @ Chicago, Illinois https://t.co/yIWiz9440E"
67,Davis,Fri Apr 12 18:55:41 +0000 2019,0.0,CA,I can’t wait for the day I get to go home to my parents &amp; tell them that I got my bachelors degree &amp; will be gradua… https://t.co/Gs4r3rc0eg
68,Muscle Shoals,Fri Apr 12 18:59:38 +0000 2019,0.25681818181818183,AL,Huge Thanks to Mike Johnson for the purchase of his new 2008 Dodge Ram 2500! EVERYONES A WINNER AT SHOALS TRUCK CEN… https://t.co/uVQlzHHlAs
0,House Springs,Sat Apr 13 15:18:54 +0000 2019,0.9,MO,"Jessie’s bachelorette party is today, planning on trying my best to allow her the gift of being drunker than me LOL here goes nothin"
1,Paradise,Sat Apr 13 15:24:21 +0000 2019,0.26666666666666666,NV,"Y’all ready Toronto? In Vegas for my soon to be brother-in-laws bachelor party, but you best believe I’m watching the game."
2,El Paso,Sat Apr 13 15:28:02 +0000 2019,1.0,TX,The best part about a bachelorette party is the food 😋
3,Indianapolis,Sat Apr 13 15:35:33 +0000 2019,0.0,IN,@High_Im_Kels And you’ll permanently be a bachelor try me.
4,Garden City,Sat Apr 13 15:44:52 +0000 2019,-0.225,SC,"@Tennessean “Memphis actually has better fried chicken, country music, and annoying bachelorette parties: My Column.”"
5,San Marcos,Sat Apr 13 18:44:56 +0000 2019,-0.05,TX,my long term goals includes watching the bachelor while running the treadmill with a group of girls @emmachamberlain also soul cycle HMU
6,Palm Springs,Sat Apr 13 18:52:50 +0000 2019,0.5,CA,Post day 1 Coachella: officially peaked. Hung out with Hannah G and Katie from the bachelor all day god I love it here.
7,Grand Rapids,Sat Apr 13 22:01:42 +0000 2019,0.0,MI,Matching fanny packs and sunglasses at a brewery tour for the bachelorette party for my future sister-in-law. https://t.co/gytJgaHjGJ
8,Queens,Sat Apr 13 22:20:05 +0000 2019,0.6,NY,My nightmare is being in a group of bachelor nation sellouts at Cochella lmao
9,San Francisco,Sat Apr 13 22:26:40 +0000 2019,0.0,CA,#suitelife #bachelorparty #congratsmacho #oraclepark #sfgiants #derekrun #hellabougie @ Oracle Park https://t.co/dyTEuh4PCk
10,Derby,Sat Apr 13 22:30:33 +0000 2019,-0.6999999999999998,CT,"Celebrating this memory of @Kevin_M_Design , the bachelor @ BAD SONS Beer Co. https://t.co/6G4lRIEQGB"
11,South Laurel,Sat Apr 13 22:45:04 +0000 2019,0.0,MD,@CDonPerignon Bruh u bouta be a bachelor forever just get that M6
12,Nashville,Sat Apr 13 22:49:37 +0000 2019,0.0,TN,@just2saythis But I’m not with a bachelorette party so I’m in the minority.
13,Nashville,Sat Apr 13 22:50:32 +0000 2019,0.0,TN,"I got the horses in the back, bachelorettes are attached #SheSaidOkurrrrrr #🐎💍 @ Nashville, Tennessee https://t.co/8BQLRCG7L3"
14,Los Angeles,Sat Apr 13 22:56:12 +0000 2019,0.0,CA,Living like a bachelor 💛✈️ https://t.co/Xy3cFDQ9x4
15,Tallahassee,Sat Apr 13 22:58:31 +0000 2019,0.0,FL,"By the time I graduate with my bachelors, I would have put my self through 3 years of schooling. At this point, I’m… https://t.co/drFsPvbf1D"
16,San Juan,Sat Apr 13 19:55:21 +0000 2019,0.0,SA,Girls out - Day one by night 🇵🇷#vacay #bacheloretteparty #girlsnightout #girlsgang #puertoricobound @ La Placita Sa… https://t.co/WGaoSk1iMD
17,Manteca,Sat Apr 13 21:00:57 +0000 2019,-0.6666666666666666,CA,I’m about to pull off mission impossible on my lunch break. I need to go buy all the stuff for the bachelorette tomorrow
18,Penfield,Sat Apr 13 21:05:30 +0000 2019,0.0,NY,Family just left for their trip to Florida for spring break.  I am literally a bachelor until Thursday when I leave… https://t.co/JsELkNtI3k
19,San Francisco,Sat Apr 13 21:18:41 +0000 2019,-0.8,CA,@FreedomWorks @RepThomasMassie Massie sounds like a moron. How do you get a bachelor’s of arts degree in a science?… https://t.co/O9ke6Spcfy
20,Berry Hill,Sat Apr 13 21:29:33 +0000 2019,-0.175,TN,"Corbett’s bachelor party day 2. On the menu for lunch, Nashville Hot Chicken. I had the Shut the Cluck Up and it wa… https://t.co/04CcKMoMn0"
21,Los Angeles,Sat Apr 13 21:30:11 +0000 2019,0.3333333333333333,CA,There is tremendous value in this bachelor thing. Me time.
22,Hilton Head Island,Sat Apr 13 16:56:38 +0000 2019,0.0,SC,"Last fling before the Ring 💍 
#bacheloretteparty @ Hilton Head Island, South Carolina https://t.co/Idmvpm7OQr"
23,Cleveland,Sat Apr 13 23:04:31 +0000 2019,0.0,OH,#diamondclubcleveland #diamondmensclub #bachelorparty #gentlemansclub #stripcub #steakhouse #bottleservice @ Diamon… https://t.co/XedL86ZNeA
24,Raleigh,Sat Apr 13 23:22:43 +0000 2019,0.0,NC,Let the bachelorette party begin!!!
25,Philadelphia,Sat Apr 13 23:27:59 +0000 2019,0.5,PA,"Surprise Amelia Bedelia ❤️👰🏻💍💋 missed you more than words #bachelorette #ameliasfinalfiesta 💃🏻💃🏻💃🏻🎉 @ Fishtown, Phi… https://t.co/RToXmsvLLU"
26,Denver,Sat Apr 13 23:28:50 +0000 2019,0.45,CO,"An incredibly epic day celebrating a great man: Alexander Ovechkin. (and @SkinsBreakdown, the bachelor.) @ Denver,… https://t.co/IXnyGIlImi"
27,Austin,Sat Apr 13 23:29:34 +0000 2019,0.71875,TX,"Had the best time celebrating our sweet Karla today! #bacheloretteparty @ Austin, Texas https://t.co/QABmZ7yrDk"
28,Denver,Sat Apr 13 23:30:15 +0000 2019,0.45,CO,"An incredibly epic day celebrating a great man: Alexander Ovechkin. (and @SkinsBreakdown, the bachelor.) @ Denver,… https://t.co/cleeEX8IZA"
29,New Orleans,Sat Apr 13 14:18:40 +0000 2019,0.0,LA,The bachelor threw up 🙂
30,Exeter,Sat Apr 13 14:20:42 +0000 2019,0.0,PA,"Congrats, Sissy and Bernie! 💍 Here comes another bachelorette! #SeaBeforetheAislePartTwo 🤗💃🏼👯‍♀️🍹⛱🏖👙 https://t.co/pZw14DIQxd"
31,Auburn,Sat Apr 13 14:26:34 +0000 2019,0.11212121212121212,AL,My sister is in New Orleans on a bachelorette trip &amp; STILL made time to talk to me last night - bro she is a real one
32,Anaheim,Sat Apr 13 14:43:19 +0000 2019,0.25,CA,I think I'm getting married 💍👰 #bachelorette @ Paradise Pier https://t.co/VFItZYbcu6
33,Louisville,Sat Apr 13 13:15:19 +0000 2019,-0.39999999999999997,KY,"This fuckmook still doesn't get how stupid he sounds. 

A bachelor of arts in Political Science isn't a Science deg… https://t.co/VQwrLWORGh"
