,city,date,polarity,state,text
11,Rancho Cucamonga,Tue Jan 23 06:26:15 +0000 2018,0.5,CA,"i’m so jealous of the bachelor rn, they are getting a personal concert of greatest love story by lanco..."
12,Los Angeles,Tue Jan 23 06:28:23 +0000 2018,0.04999999999999999,CA,"Ok this record is broken, send Krystal home #thebachelor"
13,Hesston,Tue Jan 23 06:28:51 +0000 2018,-0.07142857142857142,KS,my mom just told me that if i'm still single by 23 she's gonna sign me up for the bachelor bc she doesn't want me t… https://t.co/2z1ynTdtzS
14,Dublin,Tue Jan 23 06:29:04 +0000 2018,0.6,CA,Done with Arie. Way to give the kid a rose. #thebachelor
15,Virginia Beach,Tue Jan 23 06:29:39 +0000 2018,0.13636363636363635,VA,Ummm @LoboExplosivo... where were your live tweets for #thebachelor tonight??? 🧐🤔🍷🍷🍷🍷🌹
16,Dublin,Tue Jan 23 06:31:18 +0000 2018,0.5,CA,At this point every girl deserves better @ariejr #thebachelor
17,Dublin,Tue Jan 23 06:33:51 +0000 2018,0.55,CA,At this point if Crystal or Bekah wins I’ll be HAPPY. That’s who Arie deserves. #Thebachelor
18,Bakersfield,Tue Jan 23 06:34:17 +0000 2018,0.0,CA,#keepkrystalforratings #thebachelor
19,Vancouver,Tue Jan 23 06:34:48 +0000 2018,0.0,WA,how can i become friends with @tiarachel91
20,Oceanside,Tue Jan 23 06:36:08 +0000 2018,0.4222222222222222,CA,For the record I’ve always been pro-glam. #glamshaming. Hands down the best part of the bachelor tonight 😂🙌🏼
21,Buena Park,Tue Jan 23 06:36:19 +0000 2018,0.1,CA,Ugh Krystal on #thebachelor is such a heinous bitch. Villains like this don’t exist in real life..... *has a trauma… https://t.co/AERXTpMZk4
22,Fort Washington,Tue Jan 23 06:36:20 +0000 2018,0.1,MD,My thoughts so far on this episode of #thebachelor:                                             #krystal: Delusiona… https://t.co/4pShVUNdSu
23,Fort Washington,Tue Jan 23 06:36:49 +0000 2018,0.1,MD,My thoughts so far on this episode of #thebachelor :                                             #krystal: Delusion… https://t.co/yhNYxxjvya
24,Los Angeles,Tue Jan 23 06:39:44 +0000 2018,0.0,CA,@FayeBrain I finally figured out who #KRYSTAL from #thebachelor reminds me of: https://t.co/FHUXf31Kx1
25,Seattle,Tue Jan 23 06:40:29 +0000 2018,0.2130681818181818,WA,Bogey’s a fan of the new couch! 🐶🛋 And watching @bachelorabc! 🌹 #dogmomAF 😌 @ The Olivian https://t.co/UFKEia81R5
26,Gulf Shores,Tue Jan 23 06:41:56 +0000 2018,0.0,AL,I literally had to turn off the bachelor bc I couldnt even sit through Krystal talking to Arie
27,Seattle,Tue Jan 23 06:43:01 +0000 2018,0.3565340909090909,WA,"Ok, mom. I give the new couch 2 paws up! 🐶🛋 #dogswithswag Watching @bachelorabc! 🌹 @ The Olivian https://t.co/NSJBL6DTFg"
28,Palmdale,Tue Jan 23 06:46:10 +0000 2018,0.0,CA,I need girl friends who will watch the bachelor and drink wine with me
29,Phoenix,Tue Jan 23 06:47:23 +0000 2018,0.7,AZ,"When I cringe and go “ewww” every time #thebachelor kisses someone, it isn’t typically a good sign. #kenyounot… https://t.co/bdGWfxOOJj"
30,Phoenix,Tue Jan 23 06:47:32 +0000 2018,0.25,AZ,Why are all of these bachelor rejects trying to be famous obviously you weren’t picked for a reason
31,San Francisco,Tue Jan 23 07:02:29 +0000 2018,0.29500000000000004,CA,"What made u more excited: Getting the rose from @ariejr OR turning double digits last year @whats_ur_sign_ ?
#TheBachelor"
32,South Lake Tahoe,Tue Jan 23 04:06:48 +0000 2018,0.0,CA,Tune in to @bachelorabc now &amp; catch @hideoutlodge !! #bachelor #bachelorabc #tahoe #vacation @… https://t.co/OIcz3yNRyY
33,West Pasco,Tue Jan 23 04:06:50 +0000 2018,0.0,WA,Kendall and her taxidermy 😂 #thebachelor
34,Hamden,Tue Jan 23 04:07:00 +0000 2018,0.2,CT,I feel like Kendall just really amuses Arie #thebachelor
35,Pittsburgh,Tue Jan 23 04:07:25 +0000 2018,0.0,PA,The kimmi kappenberg memorial worm eating date! #thebachelor
36,Rialto,Tue Jan 23 04:07:53 +0000 2018,0.5,CA,Ok so i won’t be on twitter till Wednesday bc i don’t like it when people spoil #thebachelor for me.
37,Salem,Tue Jan 23 04:08:54 +0000 2018,0.0,AR,"Why is Quinn on the bachelor!?
#Scandal #S6E10 #AlternateReality"
38,Santa Rosa,Tue Jan 23 04:08:59 +0000 2018,0.078125,CA,"Bekah is 14 years younger than arie, which is a little weird, but I still want her to win! #thebachelor"
39,Fresno,Tue Jan 23 04:09:02 +0000 2018,0.0,CA,T-minus 6 weeks for Vegas 🙌🏼 #suitelife #bachelorparty
40,Santa Clara,Tue Jan 23 04:09:44 +0000 2018,0.0,CA,I can’t believe they went to Tahoe on the bachelor 😭😭😭😭😭
41,New Port Richey,Tue Jan 23 04:10:30 +0000 2018,0.8,FL,Lol @tiarachel91 ignoring Krystal 😈
42,Carmichael,Tue Jan 23 04:11:05 +0000 2018,0.25,CA,So are we all out of hot bachelors? #thebachelor
43,Dentsville,Tue Jan 23 04:11:12 +0000 2018,0.0,SC,My night is ruined by the choices @ariejr made on the Bachelor. @CarolineLunny you are a TROPHY 🔥
44,Hamden,Tue Jan 23 04:12:03 +0000 2018,0.14285714285714285,CT,Listening to Krystal complain to Arie right now like does she actually believe what shes saying?? #thebachelor
45,Carmichael,Tue Jan 23 04:12:10 +0000 2018,0.0,CA,I feel like they faked that total excitement over going to Tahoe. I know I always do. #thebachelor
46,Los Angeles,Tue Jan 23 04:12:19 +0000 2018,0.0,CA,💀 #thebachelor https://t.co/NMGyYfMPYX
47,Salem,Tue Jan 23 04:12:37 +0000 2018,0.0,OR,"ew krystal
#thebachelor"
48,Norwood,Tue Jan 23 04:13:11 +0000 2018,0.0,OH,"@_SarahSikora @BachelorABC Can’t wait to bring this up each birthday, work anniversary, bachelor premiere... you name it!"
49,Phoenix,Tue Jan 23 04:14:16 +0000 2018,0.625,AZ,#Thebachelor HILARIOUS! #Glamshaming #Officiallyproglam #thesemillenialsrgreat
50,Ocala,Tue Jan 23 04:15:29 +0000 2018,0.0,FL,@Rose_Hoez @maroosworld And Mariah https://t.co/JnE4pmhKUi
51,Carson,Tue Jan 23 04:16:07 +0000 2018,-0.25,CA,Arie has to be the most boring bachelor ever... #SnoozeAndWereOnlyFifteenMinutesIn
52,Boston,Tue Jan 23 04:16:33 +0000 2018,0.2,MA,@skannberg i have really never been more on any bachelor contestants side than i was in this scenario.
53,Los Angeles,Tue Jan 23 04:17:10 +0000 2018,0.07222222222222223,CA,They need to calm down on the foundation on Arie’s face. #thebachelor
54,Orlando,Tue Jan 23 04:17:48 +0000 2018,-0.6,FL,“How crazy would it be if one of the girls on the bachelor ended up being transgender??”
55,Tustin,Tue Jan 23 04:18:21 +0000 2018,0.0,CA,Watching the bachelor and I’m DYING for a glass of Chardonnay or champagne BUT I can’t
56,Hamden,Tue Jan 23 04:18:46 +0000 2018,0.2,CT,Tia is so real and legit can we hang #thebachelor
57,Carmichael,Tue Jan 23 04:19:19 +0000 2018,0.1875,CA,"In those two minutes with you, I learned more than in like 5 minutes with those other girls. #deepthoughts #thebachelor"
58,South Lake Tahoe,Tue Jan 23 04:20:40 +0000 2018,0.3,CA,Check out tonight’s episode of @bachelorabc . We went to some pretty cool places ❄️ @ South Lake… https://t.co/l9FSbHTk6n
59,Hamden,Tue Jan 23 04:21:23 +0000 2018,0.35,CT,Kinda surprised he gave Tia the rose and not Kendall after how today went but I'm not against it #thebachelor
60,Staten Island,Tue Jan 23 04:22:19 +0000 2018,0.0,NY,"Guaranteed if Seinne does not become the bachelorette, she will be on BIP! Watch out girls, the guys will definitel… https://t.co/x7weLTjtpt"
61,Lubbock,Tue Jan 23 04:23:40 +0000 2018,0.0,TX,Sometimes I glam shame @suphannahrucker but she granola shames me. #bachelor
62,Hamden,Tue Jan 23 04:25:40 +0000 2018,0.0,CT,Arie is wearing such a dad outfit on this one on one with Bekah #thebachelor
63,West Pasco,Tue Jan 23 04:26:39 +0000 2018,0.0,WA,"I’m sorry, but Bekah seems more of a woman then you Krystal #thebachelor"
64,Hamden,Tue Jan 23 04:27:19 +0000 2018,0.0,CT,But guys... just think of what this seasons Women Tell All will be like 🙌🏻 #thebachelor
65,Cinco Ranch,Tue Jan 23 04:27:25 +0000 2018,0.0,TX,IF BEKAH AND ARIE DONT END UP TOGETHER I HAVE NO HOPE FOR ANYTHING #thebachelor
66,San Antonio,Tue Jan 23 04:27:50 +0000 2018,-0.375,TX,Alright I’m going to need all you dumb fucks to stop tweeting about the bachelorette
67,Hamden,Tue Jan 23 04:28:02 +0000 2018,0.32142857142857145,CT,Is it even legal for Arie to be naked right now around Bekah M lol #thebachelor
68,Oneida Castle,Tue Jan 23 04:29:37 +0000 2018,0.0,NY,#thebachelor
69,Los Angeles,Tue Jan 23 04:29:53 +0000 2018,0.390625,CA,Seinne is so pretty!! #thebachelor
70,Los Angeles,Tue Jan 23 04:29:56 +0000 2018,1.0,CA,"#Arie what did you have to do to be able to eat on dates, I need answers!!!!!!! #thebachelor my lobster tail is sti… https://t.co/lkvwghudCb"
71,Hamden,Tue Jan 23 04:31:28 +0000 2018,0.3,CT,"If they play the ""wait do you know how old I am?"" Clip one more time.... #thebachelor"
72,Los Angeles,Tue Jan 23 04:33:13 +0000 2018,0.35,CA,I love the bachelor so much.
73,Staten Island,Tue Jan 23 04:33:27 +0000 2018,0.2043560606060606,NY,"Krystal, real life on the bachelor is nothing like real life where you live! Deal with it! #TheBachelor"
74,Salt Lake City,Tue Jan 23 04:34:41 +0000 2018,0.6390625,UT,@CarolineLunny You were by far one of my favorites!! So genuine and beautiful!! Hope you find your perfect match! W… https://t.co/dXb6TBjowI
75,Seaford,Tue Jan 23 04:34:43 +0000 2018,0.0,NY,looks like someone needs tweetdek @whats_ur_sign_ https://t.co/MQK8Kq7l8n
76,Pantego,Tue Jan 23 04:35:11 +0000 2018,0.0,TX,why watch the bachelor when you can just read @savvileigh tweets
77,Tallmadge,Tue Jan 23 04:35:53 +0000 2018,0.5,MI,I just want to be on the bachelor to get more likes on instagram #TheBachelor
78,Boston,Tue Jan 23 04:36:53 +0000 2018,-0.5,MA,#thebachelor dude this guys a...lucky son of a bitch wtf how I don’t understand
79,Hollister,Tue Jan 23 04:36:53 +0000 2018,0.0,CA,Sean and mine Monday nights consist of texting about bachelor all night
80,Eugene,Tue Jan 23 04:37:34 +0000 2018,0.1,OR,I am drinking wine and watching the bachelor... how old am I
81,Hamden,Tue Jan 23 04:38:38 +0000 2018,-0.5000000000000001,CT,Shes 22 and shes casually dated people in their 30s? How and why like werent you in college? #thebachelor
82,Hamden,Tue Jan 23 04:39:10 +0000 2018,0.15,CT,I think Arie reacted to her age normally but I also think hes like how can I make this work and get away with it #thebachelor
83,West Pasco,Tue Jan 23 04:39:22 +0000 2018,0.4,WA,"Krystal: I’m here and I’m Secure 
Me: Are you though? 
#thebachelor https://t.co/v1dCSvAFmL"
84,Bowie,Tue Jan 23 04:39:45 +0000 2018,0.0,MD,@whats_ur_sign_ the only reason why people are picking on your age is because of the connection y’all have/had + th… https://t.co/5jnY4BLzrA
85,Los Angeles,Tue Jan 23 04:40:08 +0000 2018,0.0,CA,"Hey @BachelorABC since we’re having silver foxes on the show let’s just switch out Arie with this wilderness hunk Mykel 

#thebachelor"
86,Manhattan,Tue Jan 23 04:42:09 +0000 2018,0.0,NY,Glam shaming affects 1 in 10 women in the U.S every minute. #Knowyourfacts #thebachelor
87,Marin City,Tue Jan 23 04:42:09 +0000 2018,0.0,CA,“She’s going to speed-bag her face” #thebachelor
88,Atlanta,Tue Jan 23 04:42:28 +0000 2018,0.012499999999999997,GA,So tonight I learned what #glamshaming is 😂 this show really never gets old! #thebachelor
89,Hamden,Tue Jan 23 04:42:55 +0000 2018,0.25,CT,"I just think its funny how Bekah has Nanny as her occupation. No youre 22, you babysit on weekends #thebachelor"
90,Chicago,Tue Jan 23 04:44:08 +0000 2018,0.0,IL,Chelsea. #bachelor
91,Los Angeles,Tue Jan 23 04:45:39 +0000 2018,0.8,CA,I take it Krystal doesn’t win this season ....#Thebachelor
92,Los Angeles,Tue Jan 23 04:46:39 +0000 2018,0.6000000000000001,CA,Krystal is amazing television #thebachelor
93,Enid,Tue Jan 23 04:47:53 +0000 2018,0.0,OK,This girl on the bachelor keeps talking about her character getting attacked but maybe it’s because she has a shitty character 🤷🏻‍♀️
94,Gilbert,Tue Jan 23 04:48:40 +0000 2018,0.325,AZ,Imagine yourself as a young pterodactyl bachelor prowling the skies for a suitable mate for what seems like the mil… https://t.co/pWDK22oo2K
95,Boynton Beach,Tue Jan 23 04:49:23 +0000 2018,0.0,FL,@whats_ur_sign_ @SydFranz  https://t.co/fndGHpJZuy
96,Los Angeles,Tue Jan 23 04:51:09 +0000 2018,-0.625,CA,I can’t even be mad with Krystal. Someone’s gotta bring the drama #thebachelor
97,Mukilteo,Tue Jan 23 04:51:30 +0000 2018,0.0,WA,Who are these bands the show picks up? #thebachelor
98,Seattle,Tue Jan 23 04:52:13 +0000 2018,0.3,WA,Corinne was a fun villain like out of a 80s action movie. Krystal has more of a 90s slasher vibes.  #thebachelor
99,Costa Mesa,Tue Jan 23 04:54:30 +0000 2018,0.75,CA,"Ok #BachelorNation, who has a gif of Krystal saying “whatever I do is gonna be perfect”? Cuz...I need that. #thebachelor"
100,Santa Cruz,Tue Jan 23 04:55:19 +0000 2018,0.13636363636363635,CA,"@MarthaKelly3 sometimes #SNL nails it. #thebachelor
Watch Car Hunk from Saturday Night Live on… https://t.co/vWLwuKl15l"
101,Seattle,Tue Jan 23 04:56:40 +0000 2018,-0.2,WA,Goddamit Krystal. Stop reading the shit the producers make you say. #thebachelor
102,Hamden,Tue Jan 23 04:56:58 +0000 2018,0.29583333333333334,CT,Wait so does this mean that because Krystal pulled him away at the rose ceremony that shes the one that doesnt get a rose #thebachelor
103,Hillsboro,Tue Jan 23 04:58:51 +0000 2018,0.0,OR,"I wasn’t a fan of Chelsea at the beginning but her impersonating Krystal tonight, she definitely went up in my book. 😂#thebachelor"
104,San Francisco,Tue Jan 23 04:59:04 +0000 2018,0.1,CA,"Arie: Kendall has really surprised me. 

Me: *throws popcorn* YEAH YOU’RE TELLIN ME AND MY BUSTED BRACKET

#thebachelor"
105,Hillsboro,Tue Jan 23 04:59:31 +0000 2018,0.0,OR,Also Tia and Caroline 😂😂😂😂 #thebachelor
106,Los Angeles,Tue Jan 23 04:59:59 +0000 2018,0.0,CA,Caroline reminds me of @VanessaGrimaldi #thebachelor
107,Downey,Tue Jan 23 05:00:19 +0000 2018,0.0,CA,Krystal needs to go home #thebachelor
108,Hillsboro,Tue Jan 23 05:00:35 +0000 2018,-0.625,OR,Bring on those fake tears Krystal! #thebachelor
109,Los Angeles,Tue Jan 23 05:01:10 +0000 2018,0.7,CA,Is Krystal and actress??... She’s good at turning on that baby talk  #thebachelor
110,Turlock,Tue Jan 23 05:01:48 +0000 2018,0.0,CA,Tia on the bachelor... spirit animal
111,Hamden,Tue Jan 23 05:02:15 +0000 2018,0.0,CT,Arie literally had no emotion while she was trying to argue her points #thebachelor
112,San Francisco,Mon Jan 22 21:42:10 +0000 2018,-0.3125,CA,Monday’s mean the bachelor AND a David dobrik vlog😍
113,Washington,Mon Jan 22 21:52:09 +0000 2018,0.3333333333333333,DC,the bachelor is flavor of love for white people and im just here to tell yall that you deserve better
114,Hillsboro,Tue Jan 23 05:06:58 +0000 2018,0.0,OR,"Hey Krystal, ALL the girls are there for Arie. #GetOverYourself #thebachelor"
115,Los Angeles,Tue Jan 23 05:07:13 +0000 2018,0.0,CA,Yesss!! @tiarachel91 with the facts!! #thebachelor
116,Salem,Tue Jan 23 05:07:15 +0000 2018,0.0,OR,PREACH TIA🙌🏻🙌🏻 #thebachelor
117,West Hollywood,Tue Jan 23 05:07:47 +0000 2018,0.0,CA,@DustinAHarkins @TownTalkAP dustin do you watch the bachelor now omg
118,Yakima,Tue Jan 23 05:08:09 +0000 2018,0.42500000000000004,WA,"@taylor_7455 @ariejr It’s amazing to me how bachelor after bachelor, season after season consistently picks the cra… https://t.co/zh6BCkkpFz"
119,Florence,Tue Jan 23 05:08:22 +0000 2018,0.0,AL,@tiarachel91 is literally me. No. Bullshit.
120,San Diego,Tue Jan 23 05:08:24 +0000 2018,0.2,CA,"These girls just seem desperate to win a prize, any prize just a prize! #thebachelor"
121,Gilbert,Tue Jan 23 05:09:41 +0000 2018,-0.3133333333333333,AZ,Okay I always feel so bad for the hated girls on bachelor because I know that a social media plague is coming for them and it makes me sad 😭
122,Huntington Beach,Tue Jan 23 05:09:42 +0000 2018,0.04999999999999999,CA,Krystal from the bachelor is soo insecure lmao
123,San Francisco,Tue Jan 23 05:09:42 +0000 2018,-0.6,CA,"""if a girl eats a worm for you give her a fucking flower"" - @lindsayrva #thebachelor"
124,Orcutt,Tue Jan 23 05:09:43 +0000 2018,0.0,CA,Bruh. The Bachelor this time around is made up of a bunch of 4/10's including the bachelor himself.
125,Hamden,Tue Jan 23 05:09:53 +0000 2018,0.353125,CT,Okay what an episode wow but time for bed cause first day of classes tomorrow woo! Love y'all xoxoxo #thebachelor
126,Tallmadge,Tue Jan 23 05:10:52 +0000 2018,0.25,MI,"I feel like bachelor nation is punishing us by not letting us see Peter anymore. First he’s not the bachelor, now h… https://t.co/cB0BLWjVqx"
127,Santa Clarita,Tue Jan 23 05:12:03 +0000 2018,0.0,CA,when I grow up can I please be @tiarachel91
128,Staten Island,Tue Jan 23 05:12:18 +0000 2018,1.0,NY,Proceding with caution is a very good thing to do with Bekah and everyone else! The bachelor is a risky adventure! #TheBachelor
129,Chicago,Tue Jan 23 05:12:34 +0000 2018,0.0,IL,I’m only tweeting this so that someone can send me the help I need: I just caught myself watching the bachelor whil… https://t.co/0yRQHVkwG4
130,Los Angeles,Tue Jan 23 05:14:39 +0000 2018,0.0,CA,@demariojackson_ @tiarachel91 Hell Yesssss
131,Santee,Tue Jan 23 05:16:39 +0000 2018,0.0,CA,Krystal needs the boot...I CAN’T with that voice👢 #bachelornation
132,Los Angeles,Tue Jan 23 05:20:10 +0000 2018,0.0,CA,"Hey @whats_ur_sign_, can I be your friend?"
133,Clinton,Tue Jan 23 05:20:28 +0000 2018,0.0,MI,I shouldn’t drink wine because i just nominated my brother in law for the bachelorette https://t.co/13bhZzbZBC
134,Los Angeles,Tue Jan 23 05:23:18 +0000 2018,0.2,CA,#bachelorette @ryssa_ashley @_michelleerod @Jazmineyvonne @_tanyaaco whose ready ——&gt; me 🙋🏽‍♀️ https://t.co/45vCSzKdGY
135,Staten Island,Tue Jan 23 05:26:29 +0000 2018,0.0,NY,That’s a wrap bachelor nation! #TheBachelor
136,San Francisco,Tue Jan 23 05:26:49 +0000 2018,0.5,CA,ARIE DO YOU HAVE A VALLEY GIRL STUCK INSIDE YOU!? I’ve never heard a grown man say “like” this many times in one sentence. #thebachelor
137,Fresno,Tue Jan 23 05:27:28 +0000 2018,0.0,CA,Ohhhh BECCA GOTTA GO #thebachelor
138,Seattle,Tue Jan 23 05:28:09 +0000 2018,-0.16666666666666666,WA,I hope Arie doesn’t get more boring. If that’s possible. #thebachelor
139,Orange,Tue Jan 23 05:29:20 +0000 2018,0.0,CA,I’ve decided Bekah ( @whats_ur_sign_ ) would be my friend outside of the bachelor
140,Orchards,Tue Jan 23 05:32:22 +0000 2018,0.7,WA,"@whats_ur_sign_  Nothing 2 be embarrassed about on the show, u r doing great. Maybe viewers would have liked 2 see… https://t.co/yJRpBRzNLC"
141,Atlanta,Tue Jan 23 05:34:15 +0000 2018,-0.07142857142857142,GA,"Don’t date somebody who has “newly single” or “bachelor” in their bio 😭 they hurtn still, sis 🤣"
142,St Peters,Tue Jan 23 05:35:47 +0000 2018,0.0,MO,@botheredbybugs Have you ever watched the Bachelor? When did you watch the bachelor?
143,Fresno,Tue Jan 23 05:37:07 +0000 2018,0.6,CA,OMGGGG SHE GOT THE ROSE #thebachelor
144,Heritage Creek,Tue Jan 23 05:39:46 +0000 2018,0.2833333333333334,KY,Really been debating on becoming a flight attendant when I get my associates instead of moving on to my bachelors..… https://t.co/BCaPoqq90I
145,Costa Mesa,Tue Jan 23 05:40:44 +0000 2018,0.55,CA,“It’s the best force of action” 😳 #thebachelor
146,Nashville,Tue Jan 23 05:40:51 +0000 2018,0.06666666666666667,TN,Can we at least all agree that we’re all better looking than the current bachelor?
147,Los Angeles,Tue Jan 23 05:41:22 +0000 2018,0.0,CA,"Becca: I’m 22  
Arie: 
#thebachelor https://t.co/vqaaLPUmqi"
148,Manteca,Tue Jan 23 05:41:40 +0000 2018,0.0,CA,"Have you ever dated someone....
my age?!
😂😂😂
#thebachelor bekah"
149,Salt Lake City,Tue Jan 23 05:42:14 +0000 2018,0.375,UT,@ChrisHandsomeH @maroosworld I’m pretty sure it’s called Karma. It’s in sandy which is about 15 min south of SLC
150,Seaford,Tue Jan 23 05:43:12 +0000 2018,-0.25,NY,@KendallPatrice @BachelorABC i can imagine it could be difficult traveling with them internationally?
151,Rowlett,Tue Jan 23 05:44:26 +0000 2018,0.0,TX,"If you want to know what I think about tonight’s Bachelor, just look at all of @tiarachel91 reactions to Krystal. 

#TheBachelor"
152,Hesston,Tue Jan 23 05:47:34 +0000 2018,-0.07142857142857142,KS,my mom just told me that if i'm still single by 23 she's gonna sign me up for the bachelor bc she doesn't want me t… https://t.co/b9crAux4yD
153,Vineyard,Tue Jan 23 05:49:56 +0000 2018,0.2857142857142857,CA,All I can think about watching Ari and Becca right now #thebachelor https://t.co/TcMtauJ0jI
154,San Francisco,Tue Jan 23 05:51:11 +0000 2018,-0.08333333333333333,CA,@ChrisHandsomeH @bugrobertson She was before my time - keep in mind I’m not much older than @whats_ur_sign_ 😜
155,Orange,Tue Jan 23 05:51:27 +0000 2018,0.3,CA,My dad only called me to ask that if on the bachelor when a girl gets rose if she stays or goes home... 🤣🤣🌹
156,Ellensburg,Tue Jan 23 05:51:32 +0000 2018,0.58,WA,my mom and cousin are eating edibles while watching the bachelor and lemme tell ya their high snaps are the greatest thing ever😂
157,Hillsboro,Tue Jan 23 05:52:40 +0000 2018,0.6,OR,This is how I feel about Krystal stopping the rose ceremony... #thebachelor https://t.co/TBC1r3Ce75
158,Los Angeles,Tue Jan 23 05:52:47 +0000 2018,0.0,CA,"This episode of #thebachelor has me triggered AF

I've dealt with age gaps y'all, and this girl  Bekah is here 👏 for 👏 him 👏"
159,Los Angeles,Tue Jan 23 05:54:14 +0000 2018,0.0,CA,Tia with the facts again!! #thebachelor https://t.co/0dDc5r0tgh
160,Roseburg,Tue Jan 23 05:55:43 +0000 2018,0.3,OR,Let's watch the bachelor together like our mom's did and make fun of them
161,Oak Harbor,Tue Jan 23 05:56:18 +0000 2018,0.2,WA,@CarolineLunny’s commentary of this episode is the real MVP. #TheBachelor
162,Sacramento,Tue Jan 23 05:56:51 +0000 2018,0.0,CA,Who is Jenna?! #thebachelor
163,San Jose,Tue Jan 23 05:56:54 +0000 2018,0.5,CA,"Hey @BachelorABC How does someone know if they’re “the perfect match for our next 
#bachelor or #bachelorette” if w… https://t.co/wBnB7gJj5N"
164,Santa Rosa,Tue Jan 23 05:58:35 +0000 2018,0.0,CA,"What if in the bachelor, when a person gets kicked off, they got abducted by aliens?"
165,Tustin,Tue Jan 23 05:59:38 +0000 2018,-0.8,CA,Why did @CarolineLunny go home?! 😩Arie is an idiot for that one
166,San Diego,Tue Jan 23 06:00:07 +0000 2018,0.0,CA,Being sent home on the bachelor is the story of my life .... thank goodness there’s no camera on me 🙃🤣 #nodrama
167,West Sacramento,Tue Jan 23 06:01:21 +0000 2018,0.0,CA,But I am here for @tiarachel91 calling her out on her bs
168,Los Angeles,Tue Jan 23 06:01:43 +0000 2018,0.0,CA,"""I've never been accused of being anti-glam."" 😂😂 #thebachelor"
169,Campbell,Tue Jan 23 06:02:09 +0000 2018,0.0,CA,“You glamshamed me!” #thebachelor
170,Los Angeles,Tue Jan 23 06:02:11 +0000 2018,0.0,CA,Pro-glam #thebachelor
171,Hillsboro,Tue Jan 23 06:02:25 +0000 2018,0.023726851851851843,OR,Oooooo excited for next week. Krystal is going down!!! (Fingers 🤞🏻) 🙏🏻🙏🏻 #hopeful #thebachelor
172,Circleville,Tue Jan 23 00:27:34 +0000 2018,0.375,OH,Anybody else excited for the bachelor tonight?
173,Grand Island,Tue Jan 23 00:31:25 +0000 2018,0.0,NE,The bachelor is happening in t-30ish minutes. 👌🏼😊
174,Manhattan,Tue Jan 23 00:48:52 +0000 2018,-0.5,NY,Every week I look forward to getting drunk and watching the bachelor &amp; I think this is a sign of #rock #bottom
175,Amherst,Tue Jan 23 00:56:07 +0000 2018,0.0,NY,Me watching the bachelor: https://t.co/4l9XZcOuHo
176,Richmond,Tue Jan 23 00:58:05 +0000 2018,0.0,KY,I graduate in the fall &amp; now I’m thinking about picking up another bachelors. Somebody hit me against the head before I follow thru
177,Quincy,Tue Jan 23 01:00:04 +0000 2018,0.0,MI,YAYYY for the bachelor!!!!😍
178,Morristown,Tue Jan 23 01:00:56 +0000 2018,0.0,TN,It’s Bachelor time!!!! #thebachelor
179,Royal Oak,Tue Jan 23 01:01:44 +0000 2018,0.0,MI,#bachelorMonday🌹
180,Pequannock,Tue Jan 23 01:02:20 +0000 2018,0.6,NJ,I’m almost home and the bachelor is on so I’m assuming @PattiMurin will be catching us up?
181,Decatur,Tue Jan 23 01:02:32 +0000 2018,-0.15000000000000002,GA,It’s bachelor time naughty children
182,College Station,Mon Jan 22 22:06:40 +0000 2018,0.0,TX,When you find out that your micro lab is every Monday during the bachelor&lt;&lt;&lt;💔
183,Gretna,Mon Jan 22 22:07:44 +0000 2018,0.0,NE,Chicago strippers bachelor party b-day toplesses nudy waitresses poker night exotica dancers 🔥… https://t.co/Bc3xD1MjE9
184,East Lansing,Mon Jan 22 22:22:58 +0000 2018,0.375,MI,Y’all the bachelor is on tonight and I’m so excited
185,East Petersburg,Mon Jan 22 22:27:36 +0000 2018,0.0,PA,"Still have to grocery shop, workout, shower, &amp; pack lunches for tomorrow before the bachelor starts https://t.co/tTb4QWiofh"
186,Pinellas Park,Mon Jan 22 22:38:04 +0000 2018,0.2857142857142857,FL,Who is this eligible bachelor on #DGL right now? #LOD
187,Lawrence,Mon Jan 22 23:10:46 +0000 2018,-0.0666666666666667,IN,"monday’s are my fav bc the bachelor and siesta key, except i hate myself for loving these shows"
188,Lincoln,Mon Jan 22 23:15:45 +0000 2018,0.1,NE,this is the first season of the bachelor in a really long time that I just have no interest in watching... idk why
189,Port Jefferson,Mon Jan 22 23:21:37 +0000 2018,-0.07500000000000001,NY,"As angry as it gets me that I still don’t have my bachelors degree, it’s going to be so sweet graduating with zero debt 😌"
190,Enterprise,Tue Jan 23 03:09:13 +0000 2018,-0.6999999999999998,NV,I was in a bad mood all day today but then I remembered that the bachelor is on tonight 😅
191,Murray,Tue Jan 23 03:09:23 +0000 2018,0.4333333333333333,UT,My favorite part of the bachelor is when a girl really thinks she is getting the rose and it goes to someone else.
192,Oakdale,Tue Jan 23 03:09:59 +0000 2018,0.0,MN,Tia’s hiccup though 😂😂😂 plz be my friend 🙋🏼‍♀️ @tiarachel91
193,La Grange Park,Tue Jan 23 03:10:34 +0000 2018,0.0,IL,"Don't mind me, just changed my Bachelor fantasy team name to ""Team22!"" #thebachelor"
194,La Grange Park,Tue Jan 23 03:10:34 +0000 2018,0.0,IL,"Don't mind me, just changed my Bachelor fantasy team name to ""Team22!"" #thebachelor"
195,Louisa,Tue Jan 23 03:10:51 +0000 2018,-0.4,KY,Is anyone else annoyed by Krystal’s voice on the bachelor or is it just me 😂😭
