,text,date,city,state
4426,"@charliekirk11 According to this article, her net worth is 29 million, not 200; and she and her husbsnd made it in… https://t.co/9XY2EcC1m4",Fri Jan 11 12:13:18 +0000 2019,Cape Elizabeth,ME
4427,Okay universe...convince this man to just donate his entire collection to me instead 🙏,Fri Jan 11 12:13:18 +0000 2019,Norwalk,CA
4428,@NickCannon https://t.co/gMhrKwf697 got that fire Nick. #ncredible,Fri Jan 11 12:13:18 +0000 2019,Parkway,CA
4429,"Wake up! 

   W a k e   u p !

      W  a  k  e     u  p  !",Fri Jan 11 12:13:19 +0000 2019,Filer,ID
4430,@NascarHonda @TheView No because I support my President and a Federal worker,Fri Jan 11 12:13:19 +0000 2019,Lynchburg,VA
4431,do not wan go to school at all,Fri Jan 11 12:13:20 +0000 2019,New Orleans,LA
4432,https://t.co/znN80Ajlkg,Fri Jan 11 12:13:20 +0000 2019,Marshfield,MA
4433,https://t.co/y0VfuFikKk,Fri Jan 11 12:13:20 +0000 2019,Philadelphia,PA
4434,@FoxNews is dumb,Fri Jan 11 12:13:20 +0000 2019,Clinton,MI
4435,"#MissingPerson 
Please pass this along. Local West Chester, PA Teen. Missing since Thursday 1/10 afternoon. Info is… https://t.co/qQLZiiAPu7",Fri Jan 11 12:13:20 +0000 2019,West Goshen,PA
4436,@ChicoDread__ 😂😂😂,Fri Jan 11 12:13:21 +0000 2019,North Miami Beach,FL
4437,@realDonaldTrump Another lie to start the day,Fri Jan 11 12:13:21 +0000 2019,Rosemont,IL
4438,@billholtzclaw Awe - such a cutie!,Fri Jan 11 12:13:21 +0000 2019,Huntsville,AL
4439,@ToMeToYou11 I admire NOTHING https://t.co/SDa9VRrhve,Fri Jan 11 12:13:20 +0000 2019,Willow Park,TX
4440,@asvpmari Ayyyye 😈,Fri Jan 11 12:13:21 +0000 2019,Dallas,TX
4441,"@NikeSupport 

Can’t get Garmin runs to transfer to NRC

Have linked partner programs between Garmin and Nike, and… https://t.co/YQZZK34n7u",Fri Jan 11 12:13:21 +0000 2019,Clemmons,NC
4442,@ProdigyDakem 😂 a lil Friday banter,Fri Jan 11 12:13:21 +0000 2019,Hebron,KY
4443,"If it’s financially, the numbers will be low but physically and emotionally, I’d like to believe a lot.",Fri Jan 11 12:13:21 +0000 2019,Tampa,FL
4444,Clean it up bitch https://t.co/rmS0nBCPZ7,Fri Jan 11 12:13:21 +0000 2019,Lake Worth,FL
4445,#boutofbooks So I’ve read 3 books this week! 3 more than I thought! Granted two of them were ones I had started but… https://t.co/ici8OgOB7I,Fri Jan 11 12:13:22 +0000 2019,Friendswood,TX
4446,I give chanel out like a hug I know,Fri Jan 11 12:13:22 +0000 2019,Bronx,NY
4447,@JeffTutorials @ButCorrect @realDonaldTrump Note the red areas are not densely populated.,Fri Jan 11 12:13:23 +0000 2019,Houston,TX
4448,@boricuaslavist Most definitely will ❕,Fri Jan 11 12:13:23 +0000 2019,Manhattan,NY
4449,"Speaker Pelosi, there is not enough Botox, hair dye, or makeup in the world to cover up the evil inside your body.",Fri Jan 11 12:13:23 +0000 2019,Pharr,TX
4450,@AuschwitzMuseum @FacesAuschwitz @POTUS @BenSasse with your @Harvard PHD you’re most qualified to run your leader’s Camps,Fri Jan 11 12:13:23 +0000 2019,Fair Oaks,VA
4451,@Reagan_8394 now I know why she deleted me 😅,Fri Jan 11 12:13:23 +0000 2019,Grand Blanc,MI
4452,#FreakinDeaconFriday Y’all!!!,Fri Jan 11 12:13:23 +0000 2019,Baltimore,MD
4453,@JamesSurowiecki @JohnJHarwood “Never let the facts get in the way of a good political attack.”,Fri Jan 11 12:13:23 +0000 2019,Cutler,FL
4454,https://t.co/fj8oIvAGXe,Fri Jan 11 12:13:23 +0000 2019,Los Angeles,CA
4455,It’s 2019 fuck a fight when we shoot niggas 🤫,Fri Jan 11 12:13:24 +0000 2019,Philadelphia,PA
4456,We’re expecting to learn more this investigation this morning. #RGV https://t.co/amjEpXkfAD,Fri Jan 11 12:13:23 +0000 2019,San Juan,TX
4457,@mfrost11 Thank you! And thank you for Twin Peaks and Hill Street Blues. I’m a big fan.,Fri Jan 11 12:13:24 +0000 2019,Manhattan,NY
4458,"Just posted a photo @ Northport, Alabama https://t.co/H7seOWrGgg",Fri Jan 11 12:13:24 +0000 2019,Northport,AL
4459,@csanchezz_ Gotta get Elissa too!,Fri Jan 11 12:13:24 +0000 2019,Casas Adobes,AZ
4460,Dog movies seem to be in season,Fri Jan 11 12:13:24 +0000 2019,Brooklyn,NY
4461,Daddy!! Time for my nightly. belly rub.,Fri Jan 11 12:13:24 +0000 2019,Lakeland,TN
4462,Kinda glad my job is the way it where I can somewhat make my own schedule. My first call was originally a couple mi… https://t.co/HD0vgp77Ro,Fri Jan 11 12:13:25 +0000 2019,Burbank,CA
4463,Sue Pinky Benson of #pinkyknowsnaples will be in West Pasco Monday. #movewithmikefl can’t wait. #realtor… https://t.co/DOc1KyW4Lt,Fri Jan 11 12:13:25 +0000 2019,Jasmine Estates,FL
4464,"🔺Friday Headlines🔺

Chinese Huawei CFO charged with espionage in Poland
Santa didn't save retailers from holiday bl… https://t.co/ArAwV1qrTa",Fri Jan 11 12:13:26 +0000 2019,Troy,MI
4465,This is great ness from our partners @Ticketmaster #Mobile entry is scalable and eliminates fraud. #Tickets https://t.co/yoL4JhYkCi,Fri Jan 11 12:13:26 +0000 2019,New Rochelle,NY
4466,@yorke11_,Fri Jan 11 12:13:27 +0000 2019,Cabo Caribe,SA
4467,@tjp7118 @Greman1111 @CNN People from southern countries are doing it legally and through the system because they’re seeking asylum.,Fri Jan 11 12:13:27 +0000 2019,Los Angeles,CA
4468,you aint gon be happy with more until you happy with wtf you already got.,Fri Jan 11 12:13:27 +0000 2019,Detroit,MI
4469,Watching @KamalaHarris on @Morning_Joe - I sure do hope she runs for President! @morningmika @JoeNBC #leadership,Fri Jan 11 12:13:27 +0000 2019,Marshfield,MA
4470,https://t.co/eOsX11fzDU,Fri Jan 11 12:13:27 +0000 2019,Indianapolis,IN
4471,Really sitting here laughing at my own jokes,Fri Jan 11 12:13:27 +0000 2019,Houston,TX
4472,@AaIiyahKing my big boy is 17 😫😍 so big 💗👄💗,Fri Jan 11 12:13:27 +0000 2019,Queens,NY
4473,@inderdavalur @MrScottLads @bellshuk Been voting for his opponents all of my life.,Fri Jan 11 12:13:27 +0000 2019,Windy Hills,KY
4474,Happy Friday!,Fri Jan 11 12:13:27 +0000 2019,Hollywood,FL
4475,@Orionism @SamSeder @_michaelbrooks I think most people understand this very common phrase. I'm unafraid to make en… https://t.co/u7rOWRdAUa,Fri Jan 11 12:13:28 +0000 2019,Queens,NY
4476,@LincolnsBible @Dry_Observer @FBI We need to remove him and the mob from our fed then we need to take steps to see… https://t.co/VtC0aUBhtY,Fri Jan 11 12:13:28 +0000 2019,Allentown,PA
4477,"Even potential participants of a research integrity conference commit plagiarism, organizers learn https://t.co/RVTqYdWdH7 via @ivanoransky",Fri Jan 11 12:13:28 +0000 2019,Coral Springs,FL
4478,My boy Pauly looking like one of those fitness guru’s... Yeaaaaaahhh Ladies.😉,Fri Jan 11 12:13:28 +0000 2019,Coldwater,NY
4479,People forget just how big this dude is. Bully ball is the best ball at times.,Fri Jan 11 12:13:29 +0000 2019,San Antonio,TX
4480,I got my sleepy self up at 5:30 to come into work only to get sent home because there were too many people scheduled.😭,Fri Jan 11 12:13:29 +0000 2019,College Station,TX
4481,HELLO FRIDAY 👋🏼 but I don’t want to her out of bed.,Fri Jan 11 12:13:29 +0000 2019,Charlotte,NC
4482,@NataliaRiveraPR Estás dura cabrona ❤️,Fri Jan 11 12:13:29 +0000 2019,Martín González,co
4483,Latinos are America's economic salvation https://t.co/S8TcdieBbv,Fri Jan 11 12:13:29 +0000 2019,Austin,TX
4484,@true_pundit What we’re uncomfortable about is having a lunatic like you in Congress.,Fri Jan 11 12:13:30 +0000 2019,Prairie Creek,AR
4485,@Acosta spell check please it’s not “undocumented immigrants “  It’s Illegal Aliens.,Fri Jan 11 12:13:30 +0000 2019,Amityville,NY
4486,@SpeakerPelosi words and policies will not stop illegals. A wall will. How blind are you?,Fri Jan 11 12:13:30 +0000 2019,Flint,MI
4487,@DanielaHonegger @MartinaRosemann @Belma24071976 @Zilfstar @RossowDoris @Vonlutzie @samiii_78 @vaninaswchindt… https://t.co/nnQyy5csqC,Fri Jan 11 12:13:31 +0000 2019,Brentwood,CA
4488,@MINAJmyTWEET https://t.co/ufC8iWolts,Fri Jan 11 12:13:31 +0000 2019,Dallas,TX
4489,"@Cardinal_Wuerl
You are a liar.  https://t.co/SDVd2ANnqh You're ""resignation"" is a sham because you're still runnin… https://t.co/2hFvjYq8F7",Fri Jan 11 12:13:31 +0000 2019,Hyattsville,MD
4490,Happy Friday rise &amp; grind ✨ https://t.co/JTZHapUsBj,Fri Jan 11 12:13:31 +0000 2019,Philadelphia,PA
4491,@DavaStarr Thank you!,Fri Jan 11 12:13:31 +0000 2019,Staten Island,NY
4492,Need y’all to GO GET #7uckySeven NOW🉐㊙️🉐🎰‼️ @itunesmusic spotify @tidalhifi soundcloud youtube @applemusic  💥💥💥💥💥💥… https://t.co/72v4NcAi4I,Fri Jan 11 12:13:32 +0000 2019,Houston,TX
4493,@osgood_23 @BananaheadJJB I think I had a total of 20 people I made decisions from tbh,Fri Jan 11 12:13:32 +0000 2019,Claremont,NH
4494,https://t.co/Zs0TlEzHSS,Fri Jan 11 12:13:32 +0000 2019,Philadelphia,PA
4495,Jackson 😫❤,Fri Jan 11 12:13:32 +0000 2019,San Antonio,TX
4496,Damn Friday ...where you been ??!?!??! 😂,Fri Jan 11 12:13:32 +0000 2019,Elon,NC
4497,How is this not a live steam?!?!? #MyNewYorkYourAmusement,Fri Jan 11 12:13:32 +0000 2019,Brooklyn,NY
4498,"Man, I’m beat. 😴 

Still gotta take these lah kids to school. 😖",Fri Jan 11 12:13:33 +0000 2019,New Orleans,LA
4499,@Rosewind_CTR 'twas not English first....lol. Kid’s Song “Baby Shark” English Version Enters Billboard Hot 100 https://t.co/9IMevfoKat,Fri Jan 11 12:13:33 +0000 2019,Colorado Springs,CO
4500,"🔼🔼NEW #MUSIC ALERT!🔼🔼

It has been a WHILE SINCE I HAVE POSTED ANY NEW MUSIC, SO HERE IS A SNEAK PEAK OF OUR NEWEST… https://t.co/VSFG7VzWT5",Fri Jan 11 12:13:33 +0000 2019,Los Angeles,CA
4501,@Imwastntym @maddow So many doctors just dismiss older patients!!! I love him!!!,Fri Jan 11 12:13:33 +0000 2019,Millburn,NJ
4502,@katiemgould Those shoes make it.,Fri Jan 11 12:13:33 +0000 2019,Tukwila,WA
4503,““But blessed are those who trust in the Lord and have made the Lord their hope and confidence.” Jeremiah 17:7 #Daily🍞,Fri Jan 11 12:13:34 +0000 2019,Chattanooga,TN
4504,"@Kilpisjaervi ""Generation snowflake?"" He complains more like a ""snowball"" than a ""rock!"" 😉
The Internet was Pandora… https://t.co/Bc1dEf9eim",Fri Jan 11 12:13:34 +0000 2019,Anchorage,AK
4505,@eileen_nora,Fri Jan 11 12:13:34 +0000 2019,Tewksbury,MA
4506,@charliemac___ Happy birthday 🎈,Fri Jan 11 12:13:34 +0000 2019,New Orleans,LA
4507,"@4WheelWorkOut @deleuze1234 Oh yes, the money making privatized prison system. Wonder how many politicians have sto… https://t.co/zND0KBSTrf",Fri Jan 11 12:13:34 +0000 2019,Avon,IN
4508,"@charliekirk11 Open borders?
Resident flight to TX, CO?",Fri Jan 11 12:13:35 +0000 2019,Warren,MI
4509,Estos son muchos paridos nojoda !!!!,Fri Jan 11 12:13:35 +0000 2019,Temple Terrace,FL
4510,@jr266 Beautiful life taken unnecessarily.,Fri Jan 11 12:13:35 +0000 2019,Dundalk,MD
4511,"the things people be in my inbox about.. LOL. at it’s not even 6:30am. 
let me catch a nap 🙄😂 https://t.co/B6sHmf7Ue2",Fri Jan 11 12:13:35 +0000 2019,New Orleans,LA
4512,"Finally was on rail for a @boogietmusic show, that was the best night of my life",Fri Jan 11 12:13:35 +0000 2019,Tallahassee,FL
4513,🤘❤️🏍 https://t.co/IiwkVqpnOc,Fri Jan 11 12:13:35 +0000 2019,Washington,DC
4514,@davidharsanyi Famously (and brilliantly) parodied in “Network”: https://t.co/xJSyYsQlta,Fri Jan 11 12:13:35 +0000 2019,Huxley,IA
4515,"FACTS!!! 💯 #quoteoftheday @ Sachse, Texas https://t.co/XGLDeQdUwl",Fri Jan 11 12:13:36 +0000 2019,Sachse,TX
4516,Ready to upgrade my phone so I can take better pics and record better content 😆🤩🤪,Fri Jan 11 12:13:36 +0000 2019,Brown Deer,WI
4517,Know what’s better than one donuts on Friday?,Fri Jan 11 12:13:36 +0000 2019,Lusby,MD
4518,@pkaocko yes,Fri Jan 11 12:13:36 +0000 2019,Irving,TX
4519,2019 just came in STRAPPED,Fri Jan 11 12:13:36 +0000 2019,Wanamassa,NJ
4520,"@harrs_john @CamilaAmillian @RealG_Clausen @MsMaryRuthie @Eli_403 @jbillinson @ditzkoff And well, you know, ISU isn… https://t.co/bMecv5CIM7",Fri Jan 11 12:13:37 +0000 2019,Lake in the Hills,IL
4521,@cheja Artur açık bir çikolata önermişti burda. İsviçre. Adını unuttum. Dünyanın en iyisi bence demişti,Fri Jan 11 12:13:37 +0000 2019,McNair,VA
4522,@LuluOne https://t.co/tFXcc3IuOg,Fri Jan 11 12:13:37 +0000 2019,Alafaya,FL
4523,Mental illness isn’t an excuse for being a asshole,Fri Jan 11 12:13:37 +0000 2019,Fall River,MA
4524,"Just posted a photo @ South Shore, Chicago https://t.co/uuw1lRc62x",Fri Jan 11 12:13:37 +0000 2019,Chicago,IL
4525,This sort of ignorance is half the problem.,Fri Jan 11 12:13:38 +0000 2019,Dublin,OH
4526,"Jim @Acosta reporting from the “crises” at the border won the internet yesterday. What did he find? Happy, safe loc… https://t.co/eud10DwUCp",Fri Jan 11 12:13:38 +0000 2019,Washington,DC
4527,"GOP - 
🎶Build That Wall!🎶
*Quietly* 🎶but make sure to still allow in child brides🎶",Fri Jan 11 12:13:38 +0000 2019,Olathe,KS
4528,@Skottfrii1 Good morning 😃,Fri Jan 11 12:13:38 +0000 2019,Brooklyn,NY
4529,Up early let’s get it #mexicoflow,Fri Jan 11 12:13:38 +0000 2019,Houston,TX
4530,@senatemajldr #EndTheShutdown,Fri Jan 11 12:13:38 +0000 2019,Lenexa,KS
4531,"Wow! Bold move. Will require a lot of collaboration by affected #airlines. And, enormous potential for passenger co… https://t.co/mGhiJF6208",Fri Jan 11 12:13:38 +0000 2019,San Francisco,CA
4532,@MareChiGirl @BearsBarroom @AldoBarkeeper Don’t be sad haha...the offseason schedule is TBD.,Fri Jan 11 12:13:38 +0000 2019,York,PA
4533,"stick to your dreams, never give it up",Fri Jan 11 12:13:39 +0000 2019,Sunrise Manor,NV
4534,"Alternate side parking rules, and meters, are in effect today, Friday , January 11th. #NYCASP",Fri Jan 11 12:13:39 +0000 2019,Brooklyn,NY
4535,"@SkyNews From 2014-2018, because of extreme low oil price, many oil &amp; gsa companies cut 50% to 90% employees, nobod… https://t.co/Erg1n2D4dJ",Fri Jan 11 12:13:39 +0000 2019,Midland,MI
4536,@TweetPW2 YES YES YES!,Fri Jan 11 12:13:39 +0000 2019,Oakbrook,KY
4537,@eli_carlton @WSMV Ooooooh good one 🙄,Fri Jan 11 12:13:39 +0000 2019,Nashville,TN
4538,Anger level = 1000,Fri Jan 11 12:13:40 +0000 2019,Keller,TX
4539,@devotedfriend72 https://t.co/4dUkBWF0IP,Fri Jan 11 12:13:39 +0000 2019,Taylorville,IL
4540,@iFreNeZyx You blind? 😹😹,Fri Jan 11 12:13:40 +0000 2019,Tumwater,WA
4541,https://t.co/UEQ9jHEVPd,Fri Jan 11 12:13:40 +0000 2019,Philadelphia,PA
4542,I remember when I used to eat Pussy 💆🏽‍♂️ now I’m too boujee to let a bitch smd 🤚🏾 periodt. Ion got community dick. I got #BoujeeDick,Fri Jan 11 12:13:40 +0000 2019,New Haven,CT
4543,I just want to fuckinhit you,Fri Jan 11 12:13:41 +0000 2019,San Antonio,TX
4544,"Have a great weekend all! #fridayvibes  #vocabulary #sewingproject #formandcontent #study @ New York, New York https://t.co/IahOXcX42J",Fri Jan 11 12:13:41 +0000 2019,Manhattan,NY
4545,@Hadley @anchor @mignano @seedtoscale https://t.co/2FOSzKLbED,Fri Jan 11 12:13:41 +0000 2019,Manhattan,NY
4546,Pq elas são uns xuxuzinhos u.u,Fri Jan 11 12:13:41 +0000 2019,Bethel,CT
4547,"everyone:

me w my stuffy nose:👁👄👁 *snnnnnniffleee*",Fri Jan 11 12:13:41 +0000 2019,Dover,DE
4548,"With freedom, books, flowers, and the moon, who could not be happy? -Oscar Wilde #flowers #floraldesign #florist… https://t.co/wLufce3YO1",Fri Jan 11 12:13:41 +0000 2019,Wellington,FL
4549,LOL LOWKEY,Fri Jan 11 12:13:42 +0000 2019,Hialeah Gardens,FL
4550,@alexaffect @textaholic_14 Omg I forgot to wish you too! I knew I was forgetting something 😭 🎂 🧁 Happy Yesterday Birthday!,Fri Jan 11 12:13:42 +0000 2019,Marcy,NY
4551,@JoyVBehar The venom you spew is counter productive for you &amp; the country. Those without sin throw the first stone.… https://t.co/J6o3qrsrnE,Fri Jan 11 12:13:42 +0000 2019,Thomasville,GA
4552,@SloozeMusic @SevenLionsMusic @Fioramusic @SeventeenRL I just saw Secen Lions on new years so in DYING to hear this remix 🖤😭,Fri Jan 11 12:13:42 +0000 2019,Olympia,WA
4553,"If I forget you, Jerusalem, may my right hand wither away!  May my tongue stick to the roof of my mouth if I fail t… https://t.co/UoY33RMDow",Fri Jan 11 12:13:42 +0000 2019,Des Moines,IA
4554,Paid 1 out of 2 if my student loans... half my paycheck is gone... this is america ...,Fri Jan 11 12:13:42 +0000 2019,Erie,PA
4555,@IoIdanny Got the free version!,Fri Jan 11 12:13:42 +0000 2019,Beverly,MA
4556,"AMAZON SEARCH: TRANQUILO HEMP OIL 👉GO NOW👉⭐️⭐️⭐️⭐️⭐️
https://t.co/f0lQoeBcK5
TRANQUILO HEMP OIL IS THE NEXT BIG THI… https://t.co/jQnTbuWDN3",Fri Jan 11 12:13:42 +0000 2019,Norwalk,CT
4557,"Here’s a song for you… Vogue by Madonna
https://t.co/aswNeewEku",Fri Jan 11 12:13:42 +0000 2019,Ashville,OH
4558,You ever try and 💩 with a headache? The worst,Fri Jan 11 12:13:42 +0000 2019,West Springfield,VA
4559,I thought this was me,Fri Jan 11 12:13:43 +0000 2019,Staten Island,NY
4560,@shanaonthepiano @Bevels333 And Did..,Fri Jan 11 12:13:43 +0000 2019,Middletown,DE
4561,"Sometimes holding on does more damage, then letting go❤️",Fri Jan 11 12:13:43 +0000 2019,Live Oak,FL
4562,#freeOVERDOSE,Fri Jan 11 12:13:43 +0000 2019,Bloomington,CA
4563,Ready for the weekend after some heavy squat cleans and a sweaty #WOD. Twas like I was back in #Oly class!… https://t.co/Q1609MtQqX,Fri Jan 11 12:13:43 +0000 2019,Columbus,OH
4564,"Planned subway service changes for today, Friday, January 11th  @MTA @NYCTSubway 

-https://t.co/CL8Lp17GmG",Fri Jan 11 12:13:44 +0000 2019,Brooklyn,NY
4565,@SNstats @HeartofNHL Boo!,Fri Jan 11 12:13:44 +0000 2019,Westport,CT
4566,MAÑANA🤩🎎,Fri Jan 11 12:13:44 +0000 2019,Martín González,co
4567,@BreitbartNews Perfect,Fri Jan 11 12:13:44 +0000 2019,Charleston,WV
4568,"I'm at Ulele Springs in University, FL https://t.co/c8ZOON0DJC",Fri Jan 11 12:13:44 +0000 2019,Tampa,FL
4569,@AnnaFedele001 @SaysHummingbird Amen,Fri Jan 11 12:13:44 +0000 2019,Duncan,OK
4570,@RVAwonk @MalcolmNance Yup. That’s what happens when you make old people the president. What were the good all days… https://t.co/UwinR86or8,Fri Jan 11 12:13:45 +0000 2019,Tucson,AZ
4571,Happy birthday to my friend @alexfaithfordy! Thanks for being such an awesome person and never shying away from sha… https://t.co/kegVFlYLo6,Fri Jan 11 12:13:45 +0000 2019,Powder Springs,GA
4572,@ssg_somath @gissell95416182 @EdgarXedge @belenb_att @19Jamie96 @louis50004274 👏🏼👏🏼👏🏼,Fri Jan 11 12:13:45 +0000 2019,La Palma,CA
4573,@Jali_Cat @Maggieb1B @SenateDems @HouseDemocrats @CoryBooker I thought if your running for president you would have… https://t.co/15PiXv2yMr,Fri Jan 11 12:13:45 +0000 2019,Freeport,NY
4574,"#WhenThingsSeemCrazy
I look to our leader, the stable genius, for guidance. NOT!! https://t.co/hOiwJnLPXa",Fri Jan 11 12:13:45 +0000 2019,Lincoln,NE
4575,@_j898s @babranski @forever_metro @mphillips66 @mericantreshr13 @EqualizerSoccer @TheDanLauletta @NWSL I agree with… https://t.co/wxK0GQENyS,Fri Jan 11 12:13:45 +0000 2019,Round Rock,TX
4576,@realDonaldTrump  Thank you Mr. President I  I got my social security money,Fri Jan 11 12:13:45 +0000 2019,St Petersburg,FL
4577,"@rcgearup @T_S_P_O_O_K_Y @BillKristol @HillaryClinton In Youngstown, the Court denied the President the right to in… https://t.co/OvjYFLES32",Fri Jan 11 12:13:45 +0000 2019,Washington,DC
4578,@realDonaldTrump So... then... why do we need the 5 billion or emergency funds?,Fri Jan 11 12:13:46 +0000 2019,Washington,DC
4579,"I'm at Shepherd Center in Atlanta, GA https://t.co/sj1nLWxSpX",Fri Jan 11 12:13:46 +0000 2019,Atlanta,GA
4580,@evano90 @monaeltahawy Eva you’re nothing but a stupid troll w/ a phony profile pic. STFU!!!,Fri Jan 11 12:13:46 +0000 2019,Queens,NY
4581,Wow!!,Fri Jan 11 12:13:46 +0000 2019,Union Beach,NJ
4582,@SipnOnJennJuice Cracked his shit 😫,Fri Jan 11 12:13:46 +0000 2019,Franconia,VA
4583,TGIF and endurance week has reached its end @ Family Bingo Center https://t.co/dh8TNYHI04,Fri Jan 11 12:13:46 +0000 2019,Houston,TX
4584,"@KamalaHarris I would vote for you In a heartbeat! Bring this nation up to speed in education, and nothing can stop… https://t.co/b0k5hFS4UV",Fri Jan 11 12:13:46 +0000 2019,Davie,FL
4585,Naah frfr !! That shit weird as fuck,Fri Jan 11 12:13:46 +0000 2019,Greensboro,NC
4586,@realDonaldTrump Lying Donald is up and at’em. When will this joke end?,Fri Jan 11 12:13:46 +0000 2019,Palmetto,FL
4587,This guy is unreal,Fri Jan 11 12:13:46 +0000 2019,Lake Butler,FL
4588,"""What if a cancer death was as newsworthy as a murder? What if we demanded more hospital beds like we demand more p… https://t.co/OQZDZ4AhNF",Fri Jan 11 12:13:47 +0000 2019,West Hartford,CT
4589,"@NewtownAction That's the real crisis facing America, not people trying to seek asylum. https://t.co/voZmvfjEvr",Fri Jan 11 12:13:46 +0000 2019,Phoenix,AZ
4590,@n_walker13 @_Jachob,Fri Jan 11 12:13:47 +0000 2019,Boardman,OH
4591,@garyvee Corporal Kirchner or Big John Studd. Those two always got played with way too hard and the paint always ca… https://t.co/esFCoEYRR1,Fri Jan 11 12:13:47 +0000 2019,Denville,NJ
4592,Great to see Albert Johansson getting recognition from his adopted home town and also #LUFC the first black player to play in a FA cup final,Fri Jan 11 12:13:47 +0000 2019,Lincolnshire,IL
4593,"Especially considering we pretty much have no clue how any coordinator, position coach etc chosen will actually do.… https://t.co/xW0LcjBfKy",Fri Jan 11 12:13:48 +0000 2019,Palm Bay,FL
4594,On Folks nem 😂😂😂. Imma 8:27-3:05,Fri Jan 11 12:13:48 +0000 2019,Ypsilanti,MI
4595,Reported numbers I think are the iceberg’s tip.,Fri Jan 11 12:13:48 +0000 2019,Woodbourne,PA
4596,Internal alarms suck.... but at least I know the boys are up and ready for school 🤷🏻‍♀️ (@ Borgata Hotel Casino &amp; S… https://t.co/WIOzaHWhF0,Fri Jan 11 12:13:48 +0000 2019,Atlantic City,NJ
4597,@DeJLoaf The.likewise but @mizz_talk_about ..got it harder that's the sister wave I need cuz mine don't even respec… https://t.co/T4R4gB5XhV,Fri Jan 11 12:13:48 +0000 2019,Brooklyn,NY
4598,GIF?,Fri Jan 11 12:13:49 +0000 2019,Orion,MI
4599,Skinny women yea,Fri Jan 11 12:13:49 +0000 2019,Washington,DC
4600,@holliesmiles @wkyc @maureenkyle @DaveChudowsky Keep it real and fun &lt;&lt;&lt;,Fri Jan 11 12:13:49 +0000 2019,Chagrin Falls,OH
4601,"@realDonaldTrump do you understand that it is easy to go over, under, or through your wall? It will keep good peopl… https://t.co/W0Vp9DJeJ5",Fri Jan 11 12:13:49 +0000 2019,Brambleton,VA
4602,Caught this Caterpie last night @ProdigiesNation @Mystikkkkal1 @Omnisek @SUKnives @sarakateee @DeadGuyPlays https://t.co/X3x0QP9PTr,Fri Jan 11 12:13:49 +0000 2019,Maryville,TN
4603,GOODMORNING SEXY’S! 😁,Fri Jan 11 12:13:49 +0000 2019,Oviedo,FL
4604,Wonder if my other half will go for this😂😂 but $#! + it sound good.  I'm ALL about that Castaway Life❤😉lo @ Atlanta… https://t.co/6u4jIRydVm,Fri Jan 11 12:13:49 +0000 2019,Atlanta,GA
4605,She is so mf sexy🤤🥴,Fri Jan 11 12:13:49 +0000 2019,Los Angeles,CA
4606,"ShadeStrike! Built like a brick shithouse, tons of pockets, gobs of eyeliner to show I’m a girl",Fri Jan 11 12:13:49 +0000 2019,Westborough,MA
4607,this tech,Fri Jan 11 12:13:49 +0000 2019,Mount Pleasant,SC
4608,She’s been found! Never give up ❤️,Fri Jan 11 12:13:49 +0000 2019,New Baltimore,VA
4609,"Good morning Kevin!!! #hamster #teddybearhamster #hambambo @ Bushwick, Brooklyn https://t.co/985Ge8Qy3g",Fri Jan 11 12:13:50 +0000 2019,Brooklyn,NY
4610,https://t.co/xtqFaJGQIN,Fri Jan 11 12:13:50 +0000 2019,Pomona,NJ
4611,Cancer. No doubt.,Fri Jan 11 12:13:50 +0000 2019,Spring,TX
4612,"Planned bus service changes for today, Friday , January 11th @MTA @NYCTBus 

-https://t.co/s5VOMgOuVv",Fri Jan 11 12:13:50 +0000 2019,Brooklyn,NY
4613,Please join us on one of these dates to help. Message us when you plan to attend so we can plan.  Thank you in adva… https://t.co/BqKoA3yfqs,Fri Jan 11 12:13:50 +0000 2019,Virginia Beach,VA
4614,@mtehuitz @aussieunleashed Another snowflake.,Fri Jan 11 12:13:50 +0000 2019,Fort Lauderdale,FL
4615,@cinefilo_K Nao e governo. E mafia. Nao e golpe. E guerra. 100% assimetrica. A vitima se entrega,Fri Jan 11 12:13:50 +0000 2019,Manhattan,NY
4616,"@michellemalkin But if you don’t follow Mohamed , you’re an infidel and must be done away with?? Hummmmm.....,",Fri Jan 11 12:13:50 +0000 2019,Gifford,FL
4617,202-456-1111 The #whitehouse number is  busy. I cannot talk to my president about cigars or cigar rights or ...… https://t.co/uWAAOuK8fA,Fri Jan 11 12:13:50 +0000 2019,Melbourne,FL
4618,@Kaeword @charliessangell @xKBreezy Lmaoooo moooood,Fri Jan 11 12:13:50 +0000 2019,Bronx,NY
4619,@CNN @NewDay remember 800k workers are Fed employees but how many Fed contractors will never get retro pay if/when… https://t.co/6x9BlyUYll,Fri Jan 11 12:13:50 +0000 2019,Winston-Salem,NC
4620,@syhuncho https://t.co/wxyhOvQAuu,Fri Jan 11 12:13:50 +0000 2019,Knoxville,TN
4621,"@RoseML1827 @ddubya1951 Definitely beautiful!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
❤️❤️❤️❤️❤️❤️❤️",Fri Jan 11 12:13:50 +0000 2019,Fargo,ND
4622,omg fbsjbs cute,Fri Jan 11 12:13:51 +0000 2019,Rancho Cucamonga,CA
4623,@realDonaldTrump In other words the American taxpayers are paying for the wall. Idiot,Fri Jan 11 12:13:51 +0000 2019,Atoka,TN
