,text,date,city,state
3210,FUK is not a curse word https://t.co/65GXJVGfDd via @YouTube #edm #trance @tuccokeith @YouTube @thefanburst @univofrock @YouTubeTrends,Mon Jan 07 11:16:29 +0000 2019,Concord,NH
3211,my cramps are so baaad omg 😭,Mon Jan 07 11:16:30 +0000 2019,Marlton,MD
3212,Thank you Governor Hickenlooper.,Mon Jan 07 11:16:30 +0000 2019,Loveland,CO
3213,"#Repost @realtors with get_repost
・・・
#Repost @nar_research with get_repost
・・・
In November 2018, pending home sale… https://t.co/vyTumWSgN8",Mon Jan 07 11:16:30 +0000 2019,Bronx,NY
3214,"Accident at old birdsville rd, one reported on fire in #Edgewater on MD-2 south of Brick Church Rd #traffic https://t.co/tc9zsv6nQK",Mon Jan 07 11:16:30 +0000 2019,Londontowne,MD
3215,TEST_GEO_Hierarchy: 66c1c9ed-1843-4b8d-9f2a-1406f1fa3175,Mon Jan 07 11:16:30 +0000 2019,Los Angeles,CA
3216,"Reminder, you told yourself this is your year...well, get started.

#Now #NoExcuses #NeverGiveUp #Success… https://t.co/S0GPBlmi84",Mon Jan 07 11:16:31 +0000 2019,Raleigh,NC
3217,"@The_Autism_Dad Great! A new week and ready to work hard assisting those who need help. Best job in my world!
Ready to go!",Mon Jan 07 11:16:31 +0000 2019,Santa Cruz,CA
3218,Nor have I smoked,Mon Jan 07 11:16:31 +0000 2019,Philadelphia,PA
3219,Accident in #Cuyahoga on I-271 Express Ln NB at Harvard Rd #traffic https://t.co/IXfI2jq0g9,Mon Jan 07 11:16:32 +0000 2019,Orange,OH
3220,that old wiz still slap,Mon Jan 07 11:16:32 +0000 2019,Tallulah,LA
3221,@Lulu_dpgm @jairbolsonaro PARABÉNS SENHOR GOVERNADOR!,Mon Jan 07 11:16:32 +0000 2019,Queens,NY
3222,Wow. People really do this every day. #ded,Mon Jan 07 11:16:33 +0000 2019,Charlotte,NC
3223,"@amoebamusic @bobmouldmusic @mergerecords Hey, @acousticSD - this is beautiful, in so many ways!",Mon Jan 07 11:16:33 +0000 2019,Raleigh,NC
3224,"Dear @AOC , It’s nice to see someone questioning the status quo in an intelligent way. Thank you!",Mon Jan 07 11:16:33 +0000 2019,Morgantown,WV
3225,"Nah, he let you down. I am fine with the miss;)",Mon Jan 07 11:16:33 +0000 2019,Decatur,IL
3226,@tnettleton40 That’s great thank you!!!,Mon Jan 07 11:16:33 +0000 2019,Lorane,PA
3227,I’ve been at work for 15mins and I just ripped a giant hole in my pants..so that’s how my morning is going,Mon Jan 07 11:16:33 +0000 2019,Columbus,OH
3228,"@funder Head lice/crabs
@realDonaldTrump",Mon Jan 07 11:16:34 +0000 2019,Eugene,OR
3229,@AnnCoulter Oh stfu,Mon Jan 07 11:16:34 +0000 2019,Houston,TX
3230,Whew Chile 😩,Mon Jan 07 11:16:35 +0000 2019,Starkville,MS
3231,Imma do both bc faith without works is dead lil baby,Mon Jan 07 11:16:35 +0000 2019,Anderson,SC
3232,@PostThickChicks https://t.co/SohS95oYkR,Mon Jan 07 11:16:35 +0000 2019,Kansas City,MO
3233,When you think about in every wildcard matchup the Oline that played the best won every game. Oline the real skille… https://t.co/Qg8QNDRiDA,Mon Jan 07 11:16:36 +0000 2019,Clinton,MI
3234,@23Lin_ Eh ko tak pakai tudung nak defen islam ker? Ko ni macam ayam defen KFC. Nanti masuk neraka sama aku jugak taw,Mon Jan 07 11:16:36 +0000 2019,Malden,MA
3235,@vargas_1411 @ysabellecapss ur welcome https://t.co/HZwoLrhnHq,Mon Jan 07 11:16:36 +0000 2019,Berkley,CO
3236,rip @lulgennn_  💖🕊 this shit forever 🤞🏾,Mon Jan 07 11:16:37 +0000 2019,Queens,NY
3237,@AlisaApps @realDonaldTrump no wonder the new stuff just plain Sucks!,Mon Jan 07 11:16:37 +0000 2019,Brooklyn,NY
3238,"@radandbougie This is not at all an explanation but here are some feels hahaha 
Gemini Sun &amp; Rising, Aries Moon https://t.co/TTVLIhfvS3",Mon Jan 07 11:16:37 +0000 2019,Woodward,OK
3239,"Um...so the GOP is now holding the country hostage because their feelings are hurt?! Who’s the snowflake here? 

Al… https://t.co/ITdOwk3o3p",Mon Jan 07 11:16:37 +0000 2019,Grandview Heights,OH
3240,my brothers keeper I’m loyal it’s all in my demeanor,Mon Jan 07 11:16:37 +0000 2019,New Orleans,LA
3241,Some of y’all couch potatos can’t even run 43-Yards let alone kick a ball 43-Yards. 😂 He’s only human...,Mon Jan 07 11:16:37 +0000 2019,Algonquin,IL
3242,@laadee9 🥴,Mon Jan 07 11:16:38 +0000 2019,Marrero,LA
3243,@LLCooolJay Yo wtf ?,Mon Jan 07 11:16:38 +0000 2019,Beckley,KY
3244,"“Never wish them pain. That’s not who you are. If they caused you pain they must have pain inside. Wish them healing.”
-Najwa Zebian",Mon Jan 07 11:16:38 +0000 2019,Manhattan,NY
3245,@BcBeto111 @ricardorossello Buen día 🌞!!!!!!,Mon Jan 07 11:16:38 +0000 2019,Caguas,SA
3246,"Excited for a new week to create something.

#Dosomethingyouhaveneverdonebefore #sticktoit",Mon Jan 07 11:16:38 +0000 2019,Hamilton,OH
3247,@CillizzaCNN Jesus Christ are you ever full is shit.,Mon Jan 07 11:16:39 +0000 2019,Manhattan,NY
3248,how has jimmy fallon not been put on blast for doing blackface yet,Mon Jan 07 11:16:39 +0000 2019,North Little Rock,AR
3249,A Star is Born watch AOC on 60 Minutes!,Mon Jan 07 11:16:39 +0000 2019,Citrus Park,FL
3250,#MHGreatDebate would you allow your 10 year old to get a social media page &amp; blue hair? Yes or No. my answer is NO!… https://t.co/G4QkERFigH,Mon Jan 07 11:16:39 +0000 2019,Charlotte,NC
3251,😂😂😂😂😂,Mon Jan 07 11:16:40 +0000 2019,Poinciana,FL
3252,Young Thug - Chanel (ft Gunna &amp; Lil Baby) [Official Video] https://t.co/YVcHob8hcK via @YouTube 🦅fedpomegranateorsumshit,Mon Jan 07 11:16:41 +0000 2019,Warsaw,MO
3253,https://t.co/gbrc8OTwQB,Mon Jan 07 11:16:41 +0000 2019,Tempe,AZ
3254,i've been at my job for well over a year and my boss still needs to explain how to read my pay stub.... im not dumb… https://t.co/fJxaoEIECs,Mon Jan 07 11:16:41 +0000 2019,Boston,MA
3255,@hannah_tong Never been so inspired in my life,Mon Jan 07 11:16:42 +0000 2019,Greenwood,IN
3256,"#CAADanielMeetsFe 
@gmanetwork @PaulineClub @iammendozapau @jennesquieres @jennesquieres @sanya_lopez",Mon Jan 07 11:16:42 +0000 2019,Chicago,IL
3257,"overcast clouds -&gt; light rain
temperature up 62°F -&gt; 63°F
humidity up 83% -&gt; 95%
wind 14mph -&gt; 10mph",Mon Jan 07 11:16:42 +0000 2019,Arlington,TX
3258,@Shawn_Cotton who up rn ? Tell us😂,Mon Jan 07 11:16:42 +0000 2019,New Orleans,LA
3259,@_Katiebyy69 https://t.co/xoW9DGav42,Mon Jan 07 11:16:43 +0000 2019,Houston,TX
3260,@Mediaite Congratulations and thank you to Chris Wallace for seeking the truth!. Keep up the good work and I may st… https://t.co/28SpboGaxF,Mon Jan 07 11:16:43 +0000 2019,Miami,FL
3261,"But all I want are cuddles ,and Burger King",Mon Jan 07 11:16:43 +0000 2019,Fontana,CA
3262,Seriously disappointed,Mon Jan 07 11:16:43 +0000 2019,Perth Amboy,NJ
3263,"#AddABirdToAMovieOrShow Real Cockatoos of Orange County
#rhoc",Mon Jan 07 11:16:43 +0000 2019,Edgewater,NJ
3264,I’m telling you if I would’ve dated tht nigga back in sophomore year I would’ve been so much happier😂,Mon Jan 07 11:16:44 +0000 2019,Honolulu,HI
3265,"Glad you guys got your views and all but this is so far from ""ripping"" a journalist apart. This is a thoughtful, pa… https://t.co/eaNXbG9khX",Mon Jan 07 11:16:44 +0000 2019,Chicago,IL
3266,Oh my God 😂😂,Mon Jan 07 11:16:44 +0000 2019,Huntsville,AL
3267,You know whats a better new years resolution? Learning to put your weights back on the rack when you finally show up at the gym,Mon Jan 07 11:16:44 +0000 2019,Upland,CA
3268,🏈*,Mon Jan 07 11:16:45 +0000 2019,Huber Heights,OH
3269,I’m so worried about my mom and I don’t know what to do.,Mon Jan 07 11:16:45 +0000 2019,Gresham,OR
3270,@selabae_ You need to have a trade mark on that 😂😂😂😂,Mon Jan 07 11:16:46 +0000 2019,Boynton Beach,FL
3271,Ready To get the hell outta here,Mon Jan 07 11:16:46 +0000 2019,Lancaster,PA
3272,Just copped!,Mon Jan 07 11:16:46 +0000 2019,Middle River,MD
3273,https://t.co/dq87uiGzHA,Mon Jan 07 11:16:47 +0000 2019,Belvedere Park,GA
3274,I think y’all know how much i love drake i grew up on this man 😂,Mon Jan 07 11:16:47 +0000 2019,Houston,TX
3275,Most #Caught #Terrorists are caught at #AmericanAorports; quote from #FoxNews,Mon Jan 07 11:16:47 +0000 2019,Chicopee,MA
3276,"Hey, @senatemajldr @SpeakerPelosi 
How about some oversight here? I know Senator McConnell is scared to death of Pr… https://t.co/8EaNEEcMVV",Mon Jan 07 11:16:48 +0000 2019,Manchester,MO
3277,Twitter is my go to network. I had to drop the rest.,Mon Jan 07 11:16:48 +0000 2019,Tyler,TX
3278,@Mattmasinge @Vamabhena @RMajongwe @PatieMusa @mbokazizanele @BuhleofGospel @sam_rusare @blessedkatiyo… https://t.co/NVm4HRBsML,Mon Jan 07 11:16:48 +0000 2019,Liberty Grove,TX
3279,Adapted Floor Hockey: Warriors move win streak to 34 | Brainerd Dispatch https://t.co/zk2NZOjcWS,Mon Jan 07 11:16:49 +0000 2019,Brainerd,MN
3280,https://t.co/xMMZVyEJWb,Mon Jan 07 11:16:49 +0000 2019,Upper St Clair,PA
3281,trust is an issue,Mon Jan 07 11:16:49 +0000 2019,San Jose,CA
3282,"@questingvole @palashdave Thanks, this looks like an excellent choice for a class I’m planning to develop for sprin… https://t.co/2c4R3hrh2B",Mon Jan 07 11:16:49 +0000 2019,Carlisle,PA
3283,@Agreezy84 @DarthRaider9152 @Harciga24 https://t.co/pVSXF16xhQ,Mon Jan 07 11:16:50 +0000 2019,East Norriton,PA
3284,"@dave_astor Very good numbers, Dave. My own way, way lower. Keep up your fine work!",Mon Jan 07 11:16:50 +0000 2019,Blauvelt,NY
3285,Watching surviving R. Kelly like.. #SurivingRKelly https://t.co/UfM6psKLcA,Mon Jan 07 11:16:50 +0000 2019,Pittsburg,CA
3286,@Miduswell Wrong God rewards those who stand in integrity and ethics!,Mon Jan 07 11:16:51 +0000 2019,Silver Lakes,CA
3287,Great ppl do and accomplish great things. Keep smiling.,Mon Jan 07 11:16:51 +0000 2019,Hollywood,FL
3288,Ima invest all my money here and ESTL,Mon Jan 07 11:16:51 +0000 2019,Kansas City,MO
3289,🅿️0️⃣✝️🅰️🆖ℹ️♑️🅰️,Mon Jan 07 11:16:51 +0000 2019,Glendora,CA
3290,im tired as sht,Mon Jan 07 11:16:52 +0000 2019,Anderson,IN
3291,@JeffMarkette62 https://t.co/BReIK9ajca,Mon Jan 07 11:16:52 +0000 2019,St Petersburg,FL
3292,"@AmericanMugwump @media_nc Greensboro is hardly a podunk town, but ok.",Mon Jan 07 11:16:52 +0000 2019,Greensboro,NC
3293,@_DIAMadozen Rd imma slide tomorrow,Mon Jan 07 11:16:52 +0000 2019,Lester,PA
3294,@morningmika @Morning_Joe @JoeNBC fact checking the @potus - calling out brazen lies on immigration. Thank you for… https://t.co/hcfFnPDJ3p,Mon Jan 07 11:16:53 +0000 2019,San Francisco,CA
3295,@2rainluv Yes you do babygirl! Self happiness is always the goal. Positivity attracts positivity. You’ll always get back what you give.,Mon Jan 07 11:16:53 +0000 2019,Brandywine,MD
3296,@ReconnectRyan_ Canabalism,Mon Jan 07 11:16:53 +0000 2019,High Point,NC
3297,@Sthall_9 @carlruiz @OpieRadio @GuyFieri Yes sir.,Mon Jan 07 11:16:53 +0000 2019,Holly Springs,NC
3298,I can tell it's Going to be a long day,Mon Jan 07 11:16:53 +0000 2019,Dale City,VA
3299,@RyhneMo @AM_baffer اینجور درس خوندن به درد عمت میخوره,Mon Jan 07 11:16:53 +0000 2019,Paradise,NV
3300,@Millie__Weaver No Juevos,Mon Jan 07 11:16:54 +0000 2019,Allentown,PA
3301,Favorite actress yes mom 💓,Mon Jan 07 11:16:54 +0000 2019,Chicago,IL
3302,Hahahaha opxx😂,Mon Jan 07 11:16:54 +0000 2019,San Francisco,CA
3303,@marklevinshow Fascist in practice and fascist in nature.  The enemies of the US are joining the Democratic Party in droves,Mon Jan 07 11:16:55 +0000 2019,Kingsport,TN
3304,"Gun violence is an epidemic that must be stopped!

'I'm heartbroken, I'm shocked': Utah police officer, 29, shot de… https://t.co/CdnPLt0qSY",Mon Jan 07 11:16:56 +0000 2019,Paulins Kill,NJ
3305,@ANITAROMANFOX10 @TyFox10 @MarcyJonesFox10 @shmophia @FOX10Phoenix Happy birthday you little 🦊! 😘💕,Mon Jan 07 11:16:56 +0000 2019,Phoenix,AZ
3306,@MorehouseAlumni Great 👍🏾 opportunity to promote HBCU’s,Mon Jan 07 11:16:57 +0000 2019,Amarillo,TX
3307,Simple: don’t ever vote for Trump. For anything. EVER.  As tho a lying incompetent can artist was ever a good idea… https://t.co/j4ouQXdida,Mon Jan 07 11:16:57 +0000 2019,Glencoe,IL
3308,Taes Christmas break is over .... sucks means I have to get up earlier,Mon Jan 07 11:16:58 +0000 2019,Newport,TN
3309,@MorehouseAlumni Great 👍🏾 opportunity to promote HBCU’s,Mon Jan 07 11:16:57 +0000 2019,Amarillo,TX
3310,https://t.co/TFmGrKA6cR I had some talented girl in the yesterday. Not only in Basketball . I love working with the… https://t.co/RT17bWaOnz,Mon Jan 07 11:16:58 +0000 2019,Danville,IN
3311,Get a load of this guy,Mon Jan 07 11:16:58 +0000 2019,West Mifflin,PA
3312,@demiise__ @diannaeanderson @CassidyJames What point? Feel free to elaborate.,Mon Jan 07 11:16:58 +0000 2019,Manhattan,NY
3313,Quick trip home. Didn't expect the rush of emotions. It's just not the same. It will never be the same. 😞,Mon Jan 07 11:16:58 +0000 2019,Cheektowaga,NY
3314,"@shoreboy1961 The senate chamber is expected to help all Americans, not to hurt/punish them; it’s their sworn duty… https://t.co/L1IjpFSFAE",Mon Jan 07 11:16:58 +0000 2019,Pemberwick,CT
3315,@ABC @matthewjdowd Impeach that mother fucker!!!,Mon Jan 07 11:16:59 +0000 2019,Chicago,IL
3316,Good Morning Monday thank you for this day. Lord you walk with me and before me. You know my steps before I make th… https://t.co/87x1pMFvYM,Mon Jan 07 11:16:59 +0000 2019,Ashburn,VA
3317,@DrDenaGrayson @realDonaldTrump Death,Mon Jan 07 11:16:59 +0000 2019,Hanahan,SC
3318,@PettyGuapa Im speaking in general,Mon Jan 07 11:17:00 +0000 2019,Norcross,GA
3319,I’ve always had the same attitude ever since lee.jr high. They can vouch. 🤗,Mon Jan 07 11:17:00 +0000 2019,Powder Springs,GA
3320,@Brian_Neville LMAOOOOOOOOOO,Mon Jan 07 11:17:00 +0000 2019,Cranston,RI
3321,@RagingBrewer @one_queens @WomensActionFH @AndrewHevesi @Grace4NY @AOC @jessicaramos Suffrage movement for women to get the right to vote.,Mon Jan 07 11:17:00 +0000 2019,Queens,NY
3322,"sometimes a friend can hold you back, and it might be hard to let them go, but it might be necessary for your own w… https://t.co/W8fMafP4B4",Mon Jan 07 11:17:00 +0000 2019,Swansea,MA
3323,@CoachMorphis @TampaBayTre @tim_radio Somewhere other than Chicago,Mon Jan 07 11:17:01 +0000 2019,Orchard Park,NY
3324,What in the entire fuck 😂,Mon Jan 07 11:17:01 +0000 2019,Ontario,CA
3325,I just gotta stop fuckin up already,Mon Jan 07 11:17:02 +0000 2019,Temple Terrace,FL
3326,Period,Mon Jan 07 11:17:02 +0000 2019,Waihee-Waiehu,HI
3327,@htebzilgmz Wtf how come I haven’t seen this shit,Mon Jan 07 11:17:02 +0000 2019,Los Angeles,CA
3328,"Just posted a photo @ Gwinnett County, Georgia https://t.co/B1me2LPjs5",Mon Jan 07 11:17:03 +0000 2019,Lawrenceville,GA
3329,@jimcramer is attacking the coffee hardcore again.,Mon Jan 07 11:17:02 +0000 2019,Breckenridge,CO
3330,2019 not playin 🤫 https://t.co/b4YsOLl1LE,Mon Jan 07 11:17:02 +0000 2019,Dallas,TX
3331,"NOISE DISTURBANCE at SW SEYMOUR ST / SW WATER AVE, PORTLAND, OR [Portland Police #PP19000007156] 02:59 #pdx911",Mon Jan 07 11:17:03 +0000 2019,Portland,OR
3332,@ToonPolls Remember him coming on v West Ham under Sir Bob for Kevin Gallagher at home. We were 2 nil up 10 minutes… https://t.co/NWho100c3O,Mon Jan 07 11:17:03 +0000 2019,Manhattan,NY
3333,@cher Now that you watched that watch the movie called Bird Box’s and tell me what you think of it,Mon Jan 07 11:17:03 +0000 2019,Kansas City,MO
3334,@cbouzy I don't want Bernie Sanders!!,Mon Jan 07 11:17:03 +0000 2019,Oak Ridge,FL
3335,@JenineCleary well what is it?,Mon Jan 07 11:17:04 +0000 2019,Brighton,NY
3336,@mikebwonder @realDonaldTrump Hell no!,Mon Jan 07 11:17:04 +0000 2019,Redland,MD
3337,"🙏🏿💯 @ Bessemer, Alabama https://t.co/QamsiT0nVl",Mon Jan 07 11:17:04 +0000 2019,Bessemer,AL
3338,Accident cleared in #Lewisville on 35E NB at FM 3040 #DFWTraffic https://t.co/4NzBppXRvr,Mon Jan 07 11:17:04 +0000 2019,Lewisville,TX
3339,@TJMShow https://t.co/Wg0xS0M94L,Mon Jan 07 11:17:04 +0000 2019,Texarkana,TX
3340,#innocence murdered by thugs!  Rest with the #angels sweet Jazmine,Mon Jan 07 11:17:05 +0000 2019,Wichita Falls,TX
3341,For the past few days I’ve been so tired after work I’ve been knocking out early asf lol,Mon Jan 07 11:17:05 +0000 2019,Baytown,TX
3342,it’s Monday at 5am and I managed to already lock myself out of my room 😅,Mon Jan 07 11:17:05 +0000 2019,Joliet,IL
3343,Rep. @RashidaTlaib calls @realDonaldTrump a 'motherf---er' while vowing to impeach him. Trump called Tlaib's commen… https://t.co/HfFXWjRqMb,Mon Jan 07 11:17:06 +0000 2019,Wadhams,MI
3344,@cs00582scs That’s not a fence it’s a speed bump!,Mon Jan 07 11:17:05 +0000 2019,Morton,IL
3345,"BOLD GOALS
🏃🏽‍♀️
One year ago today, I ran my first marathon. It was a goal that seemed impossible when I started t… https://t.co/xDSWT8TpV9",Mon Jan 07 11:17:06 +0000 2019,Alexandria,VA
3346,"#ItsMondayBaby!!!! Attack the day, attack your week. Let's get it. God bless #lscsports #lewissalgadoconsultants… https://t.co/x5KLdKwLu6",Mon Jan 07 11:17:06 +0000 2019,Bronx,NY
3347,i saw him five hours ago and my heart already hurts because i miss him 😕,Mon Jan 07 11:17:07 +0000 2019,Cleveland,OH
3348,2019 not playin 🤫 https://t.co/b4YsOLl1LE,Mon Jan 07 11:17:02 +0000 2019,Dallas,TX
3349,CNT WERE DA JAMMIES 2 WRK LBVS.... GM 2 REAL1'S B PRODUCTIVE @ Park 100 https://t.co/R0wndLnz6g,Mon Jan 07 11:17:07 +0000 2019,Indianapolis,IN
3350,"*reads caption*
...
“then wtf am I”",Mon Jan 07 11:17:08 +0000 2019,Brighton,CO
3351,#MondayMotivation 🙏 https://t.co/JTBrtpmDiR,Mon Jan 07 11:17:10 +0000 2019,Phoenix,AZ
3352,"@DLoesch You could quit NRA TV and stop advocating the murder of children in schools, too 😉",Mon Jan 07 11:17:10 +0000 2019,Queens,NY
3353,@djdaisyjohnson https://t.co/xSRmFiIdb8,Mon Jan 07 11:17:10 +0000 2019,Bethesda,MD
3354,Ever have Lebanese hash?,Mon Jan 07 11:17:11 +0000 2019,Boyertown,PA
3355,@TGHRobertHanes How do you feel about Parkey,Mon Jan 07 11:17:11 +0000 2019,Queens,NY
3356,"Special shout out to people who edit videos , ya the really Magicians",Mon Jan 07 11:17:12 +0000 2019,Bronx,NY
3357,So now the shut down is because some snowflakes got their feelings hurt? #howthefuckdoesthishappen,Mon Jan 07 11:17:12 +0000 2019,San Diego,CA
3358,@xculonas @Daryta_Sanchez https://t.co/3YxFfmQv2A,Mon Jan 07 11:17:12 +0000 2019,Kansas City,MO
3359,@JacobBilbrey,Mon Jan 07 11:17:13 +0000 2019,Huntington Woods,MI
3360,@shelleyraker @TheRynheart @SenatorCollins I had a GOP rep who said he’d only serve 12 years. He just retired... after 24. 🙄,Mon Jan 07 11:17:13 +0000 2019,Roanoke,VA
3361,@recyman @Eddieonfox @KFAN1003 Can you go to their webpage and send them an email and they just put Clay Travis on… https://t.co/XL6KfwrXbC,Mon Jan 07 11:17:12 +0000 2019,Boston,MA
3362,@Mimirocah1 Whhhhhy i cant handle the pressure,Mon Jan 07 11:17:13 +0000 2019,Dayton,OH
3363,I’ve known @tiffxxxo_ for a small amount of time and she’s the fucken realest of all. She doesn’t care who you are… https://t.co/53Pm0g1OLp,Mon Jan 07 11:17:13 +0000 2019,Oxnard,CA
3364,Incident on #NJ55 NB at NJ 42 https://t.co/88Df5o0DrI,Mon Jan 07 11:17:13 +0000 2019,Deptford,NJ
3365,Incident on #NJ55 NB at NJ 42 https://t.co/B0IwdklPSk,Mon Jan 07 11:17:13 +0000 2019,Deptford,NJ
3366,"When you walk up to opportunity’s door, don't knock... Kick it in, smile and introduce yourself🔥🔥🔥🔥🔥🎤🎤🎤🏀🏀🏀China 🇨🇳 https://t.co/io6BbeTNlp",Mon Jan 07 11:17:13 +0000 2019,Chicago,IL
3367,Congrats🙋,Mon Jan 07 11:17:14 +0000 2019,Dallas,TX
3368,How many times I gotta watch Akela die??,Mon Jan 07 11:17:14 +0000 2019,Los Angeles,CA
3369,Mdrrr eh invitez moi à la #RadioSexe aussi nn ça veut dire quoi ça wsh,Mon Jan 07 11:17:15 +0000 2019,Dallas,TX
3370,Uh yeahhhhh stoopid,Mon Jan 07 11:17:15 +0000 2019,West Mifflin,PA
3371,@SheriffClarke Still trying to cash in on your 15 minutes of fame?,Mon Jan 07 11:17:16 +0000 2019,Smyrna,GA
3372,"It’s the first Monday of 2019. New Year, Refocused Me. I don’t do resolutions but I do focus on life changes. I don… https://t.co/dAeu5wUBHX",Mon Jan 07 11:17:16 +0000 2019,Greenville,SC
3373,If that is cool...,Mon Jan 07 11:17:16 +0000 2019,Kansas City,MO
3374,Ok #GOT come out with the trailer soon or I am going to FLIP,Mon Jan 07 11:17:17 +0000 2019,Atlanta,GA
3375,Me @TreBarnett4,Mon Jan 07 11:17:17 +0000 2019,Fort Worth,TX
3376,TEST_LAT/LON: 7e1f16f4-3605-4e0c-a377-87cafbe5bf4c,Mon Jan 07 11:17:18 +0000 2019,San Francisco,CA
3377,@jaypee8_ Gro’d up then glo’d up ✨ https://t.co/TGcg2cYE1v,Mon Jan 07 11:17:17 +0000 2019,Belleville,IL
3378,Yeah.... this one hit,Mon Jan 07 11:17:18 +0000 2019,Bardstown,KY
3379,@oacervantes @MichaelStanzii,Mon Jan 07 11:17:18 +0000 2019,Orlando,FL
3380,"I can never just like sleep, 🆘
#sendhelp",Mon Jan 07 11:17:19 +0000 2019,Long Beach,CA
3381,@Jozay713 I’m tired I’m trying to beat you already before I knock out,Mon Jan 07 11:17:19 +0000 2019,Reedley,CA
3382,@laurabrevitz @ChicagoBears 😰😰😰😭😭😭😭😭,Mon Jan 07 11:17:19 +0000 2019,South Miami,FL
3383,@Savannahboyee__ Omg is it who I think it is??? 💀💀💀,Mon Jan 07 11:17:19 +0000 2019,Los Angeles,CA
3384,🤫,Mon Jan 07 11:17:19 +0000 2019,Dallas,TX
3385,Alien life alien light. This Alien image is real. Information they're sending real. Human race must connect magneti… https://t.co/WVRuU5avhf,Mon Jan 07 11:17:19 +0000 2019,Spring Hill,FL
3386,Law &amp; order SVU never gets old,Mon Jan 07 11:17:20 +0000 2019,Cordova,NC
3387,@katefamoconnor @OscarLarrea39 @DCamoman73 @MoisesLopez47 @NoahTheSavage96 @cjfaison @deeds_sonny @The_AliH… https://t.co/9tc5Qt21AU,Mon Jan 07 11:17:20 +0000 2019,Brockport,NY
3388,I rather die than go through whatever the fuck this was ever again.,Mon Jan 07 11:17:21 +0000 2019,Corning,NY
3389,What the fuck kind of hack is wetting your socks before bed? I can barely wear them dry as it is https://t.co/v4NnnU3IA1,Mon Jan 07 11:17:21 +0000 2019,Rockford,IL
3390,@NEEDTOBREATHE Wow... Wow... What an awesome show at #Seek2019!,Mon Jan 07 11:17:21 +0000 2019,Indianapolis,IN
3391,"@saniyusuf That’s okay. My wife and I visited Amsterdam for the first time in 2018, so we got ya covered :)",Mon Jan 07 11:17:21 +0000 2019,Raleigh,NC
3392,🙈❤️👶🏾,Mon Jan 07 11:17:22 +0000 2019,Lynwood,CA
3393,"Superior: 166 running, 7 waiting and 61 new simulations; 33% https://t.co/6OwfHFQMxC",Mon Jan 07 11:17:22 +0000 2019,Houghton,MI
3394,"@__Doe_Eyes__ @FoolintheRain72 I think so, “The assassination of Gianni Versace?”",Mon Jan 07 11:17:22 +0000 2019,St Petersburg,FL
3395,"@NoticiasVenezue @NoticiasVenezue, @jaarreaza Sres: Los únicos q dan golpe d estado es Maduro y sus 40 críminales,X… https://t.co/ou6iX4rp8k",Mon Jan 07 11:17:22 +0000 2019,Queens,NY
3396,Yassss Bohemian and Rami awesome win. #GoldenGIobes,Mon Jan 07 11:17:22 +0000 2019,North Miami,FL
3397,@Doucette82 Odin is a handsome boy! 😍,Mon Jan 07 11:17:22 +0000 2019,Elko,NV
3398,@realDonaldTrump That's interesting you'd see inclusion in a positive light in Egypt or elsewhere while denying asy… https://t.co/eItfsrKVzM,Mon Jan 07 11:17:22 +0000 2019,Charlotte,NC
3399,THE FASTEST PRINTING &amp; SHIPPING TURN AROUND IN NYC &amp; ATL OUR QUALITY MAKES US STAND OUT THAT MEANS THAT WERE OUTSTA… https://t.co/eE9wqgu8Vq,Mon Jan 07 11:17:22 +0000 2019,Raleigh,NC
3400,@CNNPolitics Are we positive this isn’t @VP impersonating his Press Sec?,Mon Jan 07 11:17:22 +0000 2019,Berkeley,MO
3401,"“Every single one of them said they’ve got my back, they love me and to not let this affect me,” Parkey marveled.… https://t.co/gpW4u1Ov0e",Mon Jan 07 11:17:23 +0000 2019,Rehoboth Beach,DE
3402,"Not on the floor, not leaned up against a bench BACK. ON. THE. FUCKING. RACK.",Mon Jan 07 11:17:23 +0000 2019,Upland,CA
3403,@ciaomiabella17 @Bornabrit1 Hahaha,Mon Jan 07 11:17:24 +0000 2019,Warr Acres,OK
3404,"broken clouds -&gt; overcast clouds
temperature up 41°F -&gt; 42°F
humidity up 72% -&gt; 75%
wind 24mph -&gt; 21mph",Mon Jan 07 11:17:24 +0000 2019,Chicago,IL
3405,my next pair of shoes will be air max.,Mon Jan 07 11:17:25 +0000 2019,Paducah,KY
3406,hurt,Mon Jan 07 11:17:25 +0000 2019,Grove,OK
3407,@birdman8272 For Whahah😂aaaHat?,Mon Jan 07 11:17:25 +0000 2019,McMinnville,OR
3408,Lol what is this FUCKERY,Mon Jan 07 11:17:25 +0000 2019,Derry,NH
3409,"Love you loads and loads always Dearest Darling #Prabhas 💖♥️❤️💝🔥😍😘
#Prabhas #Saaho #SaahoOn15thAugust… https://t.co/eC74uDCNL3",Mon Jan 07 11:17:25 +0000 2019,Fremont,CA
3410,THE FASTEST PRINTING &amp; SHIPPING TURN AROUND IN NYC &amp; ATL OUR QUALITY MAKES US STAND OUT THAT MEANS THAT WERE OUTSTA… https://t.co/GXObc8BfS3,Mon Jan 07 11:17:26 +0000 2019,Durham,NC
3411,"as i’m sitting here watching a simple favor, i came to the conclusion that blake lively is just perfect. i need me… https://t.co/WwrNRA47rP",Mon Jan 07 11:17:27 +0000 2019,Houston,TX
3412,lol,Mon Jan 07 11:17:27 +0000 2019,San Antonio,TX
