,text,date,city,state
1653,@MaxeyWen Any of the C REPLs? No.,Mon Jan 07 13:03:32 +0000 2019,Asheville,NC
1654,@CNN https://t.co/5gw06ZZuhB,Mon Jan 07 13:03:32 +0000 2019,Enon,OH
1655,This was for me...,Mon Jan 07 13:03:32 +0000 2019,Torrance,CA
1656,Pasadena MD Mon Jan 7th AM Forecast: TODAY Mostly Cloudy Hi 39 TONIGHT Chance Of Rain Lo 35,Mon Jan 07 13:03:32 +0000 2019,Lake Shore,MD
1657,LIARS. LIES TO THE AMERICAN PEOPLE. @SecNielsen @PressSec @SteveScalise @LindseyGrahamSC @realDonaldTrump @POTUS @SenMajLdr @VP,Mon Jan 07 13:03:33 +0000 2019,West Norriton,PA
1658,"Give a free copy to your hometown library, &amp;send postcards to other libraries. Tons of studies done about how libra… https://t.co/eWNsuTFzHP",Mon Jan 07 13:03:33 +0000 2019,Eastham,MA
1659,Only 81 days until Spring Break⏳,Mon Jan 07 13:03:33 +0000 2019,Livonia,MI
1660,@Newsweek In His dreams,Mon Jan 07 13:03:33 +0000 2019,Montegut,LA
1661,my little sister got me up early doing her hair for pictures and i’m tired asf,Mon Jan 07 13:03:33 +0000 2019,Irvington,NJ
1662,"@jojowasawoman I left it immediately. If that is what I am told, the problem is not with me.",Mon Jan 07 13:03:33 +0000 2019,Alameda,CA
1663,Riviera Beach MD Mon Jan 7th AM Forecast: TODAY Mostly Cloudy Hi 39 TONIGHT Chance Of Rain Lo 35,Mon Jan 07 13:03:33 +0000 2019,Lake Shore,MD
1664,I still have this shit in my moms house 😂,Mon Jan 07 13:03:33 +0000 2019,Cheektowaga,NY
1665,"With the end of the 115th Congress, significant uptick in deletion of Twitter accounts of our elected officials. https://t.co/bIQ5sas1z9",Mon Jan 07 13:03:34 +0000 2019,Washington,DC
1666,I want you mentally and physically 😌,Mon Jan 07 13:03:34 +0000 2019,Houston,TX
1667,@Ayyo_Danii Ooooo no lmao u will DEF break his heart 😂,Mon Jan 07 13:03:34 +0000 2019,Newport,RI
1668,I lovvvve waking up to the sound of my dog puking up my VS underwear 😄😑,Mon Jan 07 13:03:34 +0000 2019,Pocatello,ID
1669,Lol @ephynatty that’s the video I was tryna show u on IG,Mon Jan 07 13:03:35 +0000 2019,Brooklyn,NY
1670,I can relate so much 😩💔,Mon Jan 07 13:03:35 +0000 2019,Millbury,MA
1671,The Diner back open a full week now.,Mon Jan 07 13:03:35 +0000 2019,Unadilla,GA
1672,@reversechapter Why isn't this on endless MSM loop? Why instead are they so infatuated with @KevinSpacey then of co… https://t.co/wPZPFgSw6G,Mon Jan 07 13:03:35 +0000 2019,Seattle,WA
1673,"@raulbrindis Raúl,se le escucha descaradamente la envidia que le tiene a los mexicanos al marrano racista.",Mon Jan 07 13:03:35 +0000 2019,Tallevast,FL
1674,I’m happy for Brock,Mon Jan 07 13:03:35 +0000 2019,Ramtown,NJ
1675,"“Our character is not defined
by the battles we win or lose,
but by the battles we dare to fight.”",Mon Jan 07 13:03:35 +0000 2019,Allentown,PA
1676,CHARLI IS PLAYING GOV BALL,Mon Jan 07 13:03:35 +0000 2019,Brooklyn,NY
1677,Finally something I can understand,Mon Jan 07 13:03:35 +0000 2019,Port St Lucie,FL
1678,It’s Gameday! Let’s win this ‘Ship! #GoTigers #Clemson,Mon Jan 07 13:03:35 +0000 2019,Mauldin,SC
1679,pop me perc i bet i forget you,Mon Jan 07 13:03:36 +0000 2019,Clinton,MD
1680,And im not even a dog person.,Mon Jan 07 13:03:36 +0000 2019,Alpharetta,GA
1681,wtf is the reason for this brightness to keep going up &amp; down i want the shit down the fuck,Mon Jan 07 13:03:36 +0000 2019,Salisbury,MD
1682,"current weather in Huber Heights: clear sky, 38°F
73% humidity, wind 10mph, pressure 1019mb",Mon Jan 07 13:03:36 +0000 2019,Huber Heights,OH
1683,I don’t wanna do this whole Monday thing,Mon Jan 07 13:03:36 +0000 2019,Great Bend,KS
1684,"1º #Domingo de #2019 foi único. Não se explica, se vive. Acredite. Que seja o melhor ano em nossas vidas.… https://t.co/1WDhswV7V2",Mon Jan 07 13:03:36 +0000 2019,Orlando,FL
1685,"January is Thyroid Awareness month 🎗
• there are 700,000+ people in the u.s. alone living with thyroid cancer ⁣
• 3… https://t.co/PRMSgQw2NF",Mon Jan 07 13:03:36 +0000 2019,Allen Park,MI
1686,Either foggy days awaken the poetic writer in me or the paranoid black guy in a horror film trying to NOT be the first to die!,Mon Jan 07 13:03:37 +0000 2019,University,FL
1687,@nypost https://t.co/mbfY7XH6UA,Mon Jan 07 13:03:37 +0000 2019,Lincoln,NE
1688,first day of classes and i’m already contemplating skipping,Mon Jan 07 13:03:37 +0000 2019,Philadelphia,PA
1689,"This job is now open at Accountemps in Caledonia, MI. Follow us and turn on mobile alerts to hear about jobs like t… https://t.co/WuZPgfYNIi",Mon Jan 07 13:03:37 +0000 2019,Caledonia,MI
1690,"Good morning 😴, I don’t want to get up for my life, I keep snoozing the alarm. 🤦🏻‍♀️",Mon Jan 07 13:03:37 +0000 2019,Chelmsford,MA
1691,Looking to score a job at Booz Allen Hamilton? You're in luck. Click the link in our bio for the job description an… https://t.co/H190R0z7lf,Mon Jan 07 13:03:37 +0000 2019,Troy,MI
1692,"Have you ever had a role like ""Senior Employee Human Resources Manager- GE Aviation Lafayette""? What did you like most about that job?",Mon Jan 07 13:03:37 +0000 2019,Lafayette,IN
1693,"See our latest Buffalo, NY #FacilitiesMgmt job opportunity and click the link in our bio to apply: Support Technician at Dave &amp; Buster's",Mon Jan 07 13:03:37 +0000 2019,Cheektowaga,NY
1694,"Have you ever had a role like ""General Labor and Warehouse Jobs""? What did you like most about that job? #KellyJobs #KellyServices",Mon Jan 07 13:03:37 +0000 2019,Chattanooga,TN
1695,"See our latest Rehoboth Beach, DE #Hospitality job and click the link in our bio to apply: Shift Manager at Five Gu… https://t.co/f0s8bD0hvR",Mon Jan 07 13:03:37 +0000 2019,Rehoboth Beach,DE
1696,"@DanaPerino Great, we can let the urban centers rule over the rest of us.  Electoral college gives us a more equal… https://t.co/1INGj532eX",Mon Jan 07 13:03:38 +0000 2019,Henderson,NV
1697,"@TonyClarkDOOP @westhamfantv Yeah, thank you so much from moving the game from 10am on a Saturday to 2:30pm on a weekday when I’m at work...",Mon Jan 07 13:03:38 +0000 2019,Manhattan,NY
1698,@FilmNewsNos @Dexfletch @ParamountPics @rocketmanmovie @eltonofficial @TaronEgerton @1jamiebell @_richardmadden… https://t.co/tjPPBXs4sq,Mon Jan 07 13:03:37 +0000 2019,Brooklyn,NY
1699,Silver Spring MD Mon Jan 7th AM Forecast: REST OF TODAY Chance Of Showers Hi 55 TONIGHT Clearing Lo 31,Mon Jan 07 13:03:38 +0000 2019,Silver Spring,MD
1700,Gov Ball 2019 https://t.co/aWCN6dvMfK,Mon Jan 07 13:03:37 +0000 2019,Washington,DC
1701,@mastertealy #INTENTIONALITY2019 is my motto!!,Mon Jan 07 13:03:38 +0000 2019,Largo,MD
1702,@funder Watch impeachment trial,Mon Jan 07 13:03:38 +0000 2019,Sarasota,FL
1703,@mlschulenberg https://t.co/lrP6KNANpH,Mon Jan 07 13:03:38 +0000 2019,Dubuque,IA
1704,I wish my room was sound proof so I can sing rn lol,Mon Jan 07 13:03:38 +0000 2019,Reedley,CA
1705,@NHL https://t.co/tq4Zi3zoie,Mon Jan 07 13:03:38 +0000 2019,Amherst,NY
1706,January sunrise #winterbiking My sons birthday tomorrow and love this annual beauty- sun on the horizon. By bike is… https://t.co/3H4Qo27ApK,Mon Jan 07 13:03:38 +0000 2019,Queens,NY
1707,@KathleenSawisky @HawksleyWorkman Pretty sure that's Cheshire Cay cosplay.,Mon Jan 07 13:03:39 +0000 2019,San Antonio,TX
1708,"See our latest Chattanooga, TN #Retail job and click the link in our bio to apply: Assistant Manager (Part-Time), J… https://t.co/ms7vDMl3yK",Mon Jan 07 13:03:39 +0000 2019,Chattanooga,TN
1709,How many days til spring break,Mon Jan 07 13:03:39 +0000 2019,Buckeye,AZ
1710,I’m tired asf,Mon Jan 07 13:03:39 +0000 2019,North Miami,FL
1711,"So my roommate got a video call from a foreign number on WhatsApp last night. For shits and giggles, I told her to… https://t.co/N5snrifCgR",Mon Jan 07 13:03:39 +0000 2019,Fleming Island,FL
1712,Waverly MD Mon Jan 7th AM Forecast: TODAY Mostly Cloudy Hi 39 TONIGHT Freezing Rain Lo 35,Mon Jan 07 13:03:39 +0000 2019,Baltimore,MD
1713,@ConnorCougars Done!,Mon Jan 07 13:03:39 +0000 2019,Suffern,NY
1714,@susTweetGame,Mon Jan 07 13:03:40 +0000 2019,Ypsilanti,MI
1715,Wheaton MD Mon Jan 7th AM Forecast: REST OF TODAY Chance Of Showers Hi 55 TONIGHT Clearing Lo 31,Mon Jan 07 13:03:40 +0000 2019,Wheaton,MD
1716,@karahontheradio Thanks,Mon Jan 07 13:03:40 +0000 2019,Friendswood,TX
1717,Thank you @MzTJN for seeking professional services from Elizabeth Donielle The Brand. We are excited to work with y… https://t.co/8Oqu40djje,Mon Jan 07 13:03:41 +0000 2019,Normandy,MO
1718,Listening outwards to listening moreso https://t.co/pB7gTEtzWV,Mon Jan 07 13:03:40 +0000 2019,Sunrise,FL
1719,"You tip the scale when I weigh my options, west palm girls are spoiled rotten",Mon Jan 07 13:03:41 +0000 2019,Greenfield,IN
1720,😂😂😂😂😂😂😂😂😂,Mon Jan 07 13:03:41 +0000 2019,Roswell,GA
1721,It's all so shameful!,Mon Jan 07 13:03:41 +0000 2019,Norcross,GA
1722,@Madddddsssssss9,Mon Jan 07 13:03:41 +0000 2019,Calhoun,GA
1723,"“When I can, I try and tell the truth”
Another character nugget from Jackass In Chief.",Mon Jan 07 13:03:42 +0000 2019,Philadelphia,PA
1724,La perrería de Prudence y la guapura de Ambrose lo son todo para mí en la serie de Sabrina.,Mon Jan 07 13:03:42 +0000 2019,Arenas,co
1725,👀,Mon Jan 07 13:03:42 +0000 2019,Queens,NY
1726,And again.. look at the minutes,Mon Jan 07 13:03:42 +0000 2019,Fresno,TX
1727,"@Samueld_j @60Minutes @AOC Samuel as a Marine NCO, you should have learned there is not a tooth fairy. With your cr… https://t.co/9epkR7YiMo",Mon Jan 07 13:03:42 +0000 2019,Carmel,IN
1728,Partiu curso de inglês,Mon Jan 07 13:03:42 +0000 2019,Port Jefferson,NY
1729,https://t.co/dEzQiQ0Yok,Mon Jan 07 13:03:42 +0000 2019,New Orleans,LA
1730,Might be time for the biased liberal media to start some honest coverage of socialism around the world and its fail… https://t.co/Ovhpr72TN2,Mon Jan 07 13:03:42 +0000 2019,Holmes Beach,FL
1731,Portland ME Mon Jan 7th AM Forecast: TODAY Sunny Hi 25 TONIGHT Snow Lo 16,Mon Jan 07 13:03:42 +0000 2019,Portland,ME
1732,@realDonaldTrump Who made this? It’s perfect!,Mon Jan 07 13:03:43 +0000 2019,Houston,TX
1733,"Sorry my fault, thought you were legit.",Mon Jan 07 13:03:43 +0000 2019,Los Angeles,CA
1734,"@Abdelhamid_Zain Hi, we have vast experience in Android app development. How may we help you with?

Reach my team @ https://t.co/9FCwcjj87d",Mon Jan 07 13:03:43 +0000 2019,Manhattan,NY
1735,@GolicAndWingo Andrew Luck's mother,Mon Jan 07 13:03:43 +0000 2019,Grand Rapids,MI
1736,Fuck him he doesn’t know anything #OrangeCockroach,Mon Jan 07 13:03:44 +0000 2019,Albuquerque,NM
1737,１限(朝８時w)からバドミントンw https://t.co/r09HmTpwcZ,Mon Jan 07 13:03:44 +0000 2019,Columbus,OH
1738,"My supervisor is out, and when he is I have to cover his file imports. All sorts of crazy shit is wrong with them. Things I’ve never seen.",Mon Jan 07 13:03:45 +0000 2019,Providence,RI
1739,She kinda has a point.,Mon Jan 07 13:03:45 +0000 2019,Edgewater,FL
1740,Battle Creek MI Mon Jan 7th AM Forecast: TODAY Rain Hi 45 TONIGHT Chance Of Rain Lo 35,Mon Jan 07 13:03:45 +0000 2019,Brownlee Park,MI
1741,"7:02am: sunrise
sunset will be at 5:20pm",Mon Jan 07 13:03:45 +0000 2019,Baton Rouge,LA
1742,All the feelz 😜 love me some Drake,Mon Jan 07 13:03:45 +0000 2019,The Woodlands,TX
1743,@_SassyGirl13 @bruunaa78463565  😂😂,Mon Jan 07 13:03:46 +0000 2019,Queens,NY
1744,Retocular fetocularin malina cokmus. Iki grubunda ceheneme kadar yolu var! Iki basli ylan @RT_Erdogan ve feto!,Mon Jan 07 13:03:45 +0000 2019,Ann Arbor,MI
1745,I guess this didn’t happen since he still voices their extremely annoying radio ads in Milwaukee. #FakeNews,Mon Jan 07 13:03:46 +0000 2019,Wauwatosa,WI
1746,what no,Mon Jan 07 13:03:46 +0000 2019,Baltimore,MD
1747,For now. Those other issues haven’t disappeared and they will return stronger than ever.,Mon Jan 07 13:03:46 +0000 2019,Washington,DC
1748,@ohjasminee So much support from this Jew to you ♥️,Mon Jan 07 13:03:46 +0000 2019,Pittsburgh,PA
1749,@whotfismic Lmao,Mon Jan 07 13:03:46 +0000 2019,Norcross,GA
1750,Monday is cancelled because I woke up in my feelings,Mon Jan 07 13:03:46 +0000 2019,Harrisonburg,VA
1751,I repeat… bezel sizes matter way less on larger screens. Reverse notches and cameras that pop out of the keyboards are not good ideas.,Mon Jan 07 13:03:46 +0000 2019,Goshen,IN
1752,@JIBRXL Massage luxe,Mon Jan 07 13:03:47 +0000 2019,Spanish Lake,MO
1753,Be mindful for the world around you is temporal and all but love will fall away. Ariaa Jaeger #MondayMotivation,Mon Jan 07 13:03:47 +0000 2019,Colorado Springs,CO
1754,"@KrystenWallace His team let him down, in my opinion. This is a team sport. It should never have come to this one a… https://t.co/mSPKAdIrjd",Mon Jan 07 13:03:47 +0000 2019,Frankfort,IL
1755,"Systems Planning and Analysis, Inc. is hiring in Alexandria, VA! Click the link in our bio to apply: Systems Engineer Intern",Mon Jan 07 13:03:47 +0000 2019,Alexandria,VA
1756,@AmEagleCU Powell hall,Mon Jan 07 13:03:47 +0000 2019,St Peters,MO
1757,@tessbest This was me lol,Mon Jan 07 13:03:47 +0000 2019,New Orleans,LA
1758,"Lane Construction Corporation is looking for teammates like you. See our latest #Construction job openings, includi… https://t.co/bRKTvZer7k",Mon Jan 07 13:03:47 +0000 2019,Riverdale Park,MD
1759,@treasonstickers Snake oil,Mon Jan 07 13:03:48 +0000 2019,Indianapolis,IN
1760,"Check you lol wildin
My tubes tied",Mon Jan 07 13:03:48 +0000 2019,North Miami,FL
1761,"Don't submit then quit. Apply for jobs like ""Sr. Manager, Accounting"" at Thermo Fisher Scientific, then look for pe… https://t.co/Hot5YLkeK7",Mon Jan 07 13:03:48 +0000 2019,Asheville,NC
1762,Can you recommend anyone for this job? Industrial Electrician - https://t.co/PMw7YhwDfC,Mon Jan 07 13:03:48 +0000 2019,Charlotte,NC
1763,Looking to score a job at Carbone Bennington Toyota? You're in luck. Click the link in our bio for the job descript… https://t.co/OuEgRK0i3b,Mon Jan 07 13:03:48 +0000 2019,Bennington,VT
1764,"Want to work at Enterprise Holdings? We're hiring in Amherst, MA! Click the link in our bio for details on this job… https://t.co/kG7pAl91kU",Mon Jan 07 13:03:48 +0000 2019,Amherst,MA
1765,"If you're looking for work in Georgetown, DE, check out this job: https://t.co/uaAkG5hlBj",Mon Jan 07 13:03:48 +0000 2019,Georgetown,DE
1766,@DeanObeidallah Build the wall and stop giving money to other countries.,Mon Jan 07 13:03:48 +0000 2019,Newington Forest,VA
1767,you will not play wit my bout my baby. bitch i woulda got to fuckin bussin.,Mon Jan 07 13:03:48 +0000 2019,Houston,TX
1768,What the heck is she singing? There is waaaayyyyeeee too much different #music out there now! 😂 #TheOldheadJustSpoke,Mon Jan 07 13:03:48 +0000 2019,Charlotte,NC
1769,Oh so now you don’t like bar room talk? Too fucking bad you mother fucking morons,Mon Jan 07 13:03:48 +0000 2019,Johnson City,TN
1770,Look whose room is finally put back together!!! https://t.co/IvPQQHwIJn,Mon Jan 07 13:03:48 +0000 2019,Houston,TX
1771,"@_Teajahlashae Snap : zayglo_rockin 
Ig: primetimeadoya",Mon Jan 07 13:03:48 +0000 2019,Columbus,OH
1772,Detroit MI Mon Jan 7th AM Forecast: TODAY Chance Of Showers Hi 49 TODAY Chance Of Showers Hi 49,Mon Jan 07 13:03:49 +0000 2019,Detroit,MI
1773,@GabriellaRRuiz ♥️,Mon Jan 07 13:03:49 +0000 2019,Houston,TX
1774,"@GovBallNYC your lineup is garbage, you should be ashamed",Mon Jan 07 13:03:49 +0000 2019,Marlboro,NJ
1775,@CaptainsLogAz It's difficult to stop! So many parts to it!,Mon Jan 07 13:03:49 +0000 2019,Yakima,WA
1776,"A little butter pecan and Christmas this morning... I really like the shape of this new mug! 
#authordeannamartinez… https://t.co/24t1GgReEt",Mon Jan 07 13:03:49 +0000 2019,Wake Forest,NC
1777,"Fuckin’ Cher, you guys.",Mon Jan 07 13:03:49 +0000 2019,Manhattan,NY
1778,"Join the Butterball team! See our latest #Labor job openings, including ""Tray Pack Team Leader"", via the link in our bio.",Mon Jan 07 13:03:49 +0000 2019,Mount Olive,NC
1779,Its cold 😩,Mon Jan 07 13:03:50 +0000 2019,Egypt Lake-Leto,FL
1780,https://t.co/VKZgVFAIp3,Mon Jan 07 13:03:49 +0000 2019,Huntsville,AL
1781,I'm raising money for Poopsy needs his eye looked at and treated. Click to Donate:  https://t.co/GF6PTq6WoS via @gofundmed,Mon Jan 07 13:03:50 +0000 2019,Dundalk,MD
1782,"If jobs with titles like ""Graphic Design Intern"" sound appealing to you, follow us to hear about these types of opp… https://t.co/2oZ2uUDmiZ",Mon Jan 07 13:03:50 +0000 2019,Buffalo,NY
1783,"Denial, Anger, Bargaining, Depression, Acceptance… The five stages of waking up.- lol",Mon Jan 07 13:03:50 +0000 2019,Orange,TX
1784,Flint MI Mon Jan 7th AM Forecast: TODAY Snow/Rain Hi 45 TODAY Snow/Rain Hi 45,Mon Jan 07 13:03:50 +0000 2019,Flint,MI
1785,@KevinMKruse How about the folks that dig deep into their purses for the exact change of .87? It's not in a change… https://t.co/fvKNaWc0zL,Mon Jan 07 13:03:50 +0000 2019,Braintree,MA
1786,"#Z""&amp; #WHOAMI?!"" @ Gattor GRACE Entertainment https://t.co/8uTQ9V5PWh",Mon Jan 07 13:03:51 +0000 2019,Louisville,KY
1787,@LearyDominique @AlagnaAmanda @taracorral #LEAPeffect #edchat #education #FreePD #edtechchat,Mon Jan 07 13:03:51 +0000 2019,Addison,IL
1788,@realDonaldTrump I am so disgusted by you and the government to allow Israel to come to America and implement laws… https://t.co/0XYXDmmHIg,Mon Jan 07 13:03:51 +0000 2019,San Antonio,TX
1789,"Both my parents still teach voice lessons, by the way.",Mon Jan 07 13:03:51 +0000 2019,Campbell,CA
1790,"@Cookie_Cykes @mariegeoise Lol I was singing along everytime it started, I loved it
One piece grand battle even used it",Mon Jan 07 13:03:51 +0000 2019,Staten Island,NY
1791,Grand Rapids MI Mon Jan 7th AM Forecast: TODAY Wintry Mix Hi 45 TONIGHT Chance Of Rain Lo 35,Mon Jan 07 13:03:51 +0000 2019,Grand Rapids,MI
1792,@tillmantweets @busylizzie48 https://t.co/QGMYdsRGr0,Mon Jan 07 13:03:51 +0000 2019,Pearland,TX
1793,BYEEE I KNEW THIS WAS HAPPENING.,Mon Jan 07 13:03:52 +0000 2019,Manhattan,NY
1794,@dawahflex @zypisfy @mikenedie @yourmumspants @1CubbieKat1 @shabbaranksbro @Glad2bAtheist @ax2n38 @AwayFromTheKeys… https://t.co/jdISHPVnPV,Mon Jan 07 13:03:52 +0000 2019,Billerica,MA
1795,".@ChrisYoungMusic has NEW music out... #RaisedOnCountry!

He’s in-studio with us NOW. https://t.co/Bway3G2V1X",Mon Jan 07 13:03:51 +0000 2019,Nashville,TN
1796,Do you know these people? 🚨 @CBS12,Mon Jan 07 13:03:52 +0000 2019,Port St Lucie,FL
1797,@drizzy8abe @Theswagboyq They can definitely still have a good relationship. I have my mom saved under her actual name 🤨,Mon Jan 07 13:03:52 +0000 2019,Los Angeles,CA
1798,It’s not a phase it’s a lifestyle,Mon Jan 07 13:03:52 +0000 2019,Miami Beach,FL
1799,Do you remember when you joined Twitter? I do! #MyTwitterAnniversary https://t.co/4luNLSzGFM,Mon Jan 07 13:03:51 +0000 2019,Milwaukee,WI
1800,Grosse Pointe MI Mon Jan 7th AM Forecast: TODAY Chance Of Showers Hi 49 TODAY Chance Of Showers Hi 49,Mon Jan 07 13:03:52 +0000 2019,Grosse Pointe Park,MI
1801,Why have I been listening to this all weekend. Listening to it now 😂,Mon Jan 07 13:03:52 +0000 2019,Baltimore,MD
1802,"@Maskyzx You won't 
You got this Masky.",Mon Jan 07 13:03:52 +0000 2019,Jefferson City,MO
1803,"@priscillakelly_ I honestly think it was brilliant what you did in the match, not so much calling your craft “fake”!??",Mon Jan 07 13:03:53 +0000 2019,Grove City,PA
1804,@jonahray @NumbZombieMom That answer is only correct when someone asks what type of ice cream flavor you’d be.,Mon Jan 07 13:03:53 +0000 2019,Atlanta,GA
1805,So me,Mon Jan 07 13:03:53 +0000 2019,Fort Lauderdale,FL
1806,Grosse Pointe Park MI Mon Jan 7th AM Forecast: TODAY Chance Of Showers Hi 49 TODAY Chance Of Showers Hi 49,Mon Jan 07 13:03:53 +0000 2019,Detroit,MI
1807,Great recognition of the amazing work @insideclimate has done. They broke the story that #ExxonKnew and continue to… https://t.co/ShgndZA9BO,Mon Jan 07 13:03:53 +0000 2019,Ann Arbor,MI
1808,Shouldn’t be like this before my birthday ☹️,Mon Jan 07 13:03:53 +0000 2019,Catonsville,MD
1809,Jan 7 UV index forecast for New Orleans is 5 (moderate),Mon Jan 07 13:03:53 +0000 2019,New Orleans,LA
1810,wssu expects me to pay $1950/month ????? lmfaoooimdroppingoouuttt,Mon Jan 07 13:03:54 +0000 2019,Thomasville,NC
1811,Job called and asked me to come in early and I’d be off my normal shift! BET!,Mon Jan 07 13:03:54 +0000 2019,Georgetown,TX
1812,"Due to the results of this weekend, if the Eagles overcome every odd in the world and win the Super Bowl, I will ge… https://t.co/LU5kv1MLv5",Mon Jan 07 13:03:54 +0000 2019,Burlington,VT
1813,@MaryLouElbert @RealTT2020 @rnd1622 @HolyShtANinja @pjprather @TwitterSupport @9NEWS @KathySabine9 @jimbcbs4… https://t.co/EK2MpMAAJe,Mon Jan 07 13:03:54 +0000 2019,Grove City,PA
1814,"tg.jmoe ft TG.Mar - “Sinning On Sunday”
“ We Sinning On Sunday We Trappin With Jesus “ #DMVLituations #DMVLife… https://t.co/DJVNyGGuCt",Mon Jan 07 13:03:54 +0000 2019,Washington,DC
1815,We finally getting some visuals?,Mon Jan 07 13:03:54 +0000 2019,Sugar Land,TX
1816,Holland MI Mon Jan 7th AM Forecast: TODAY Wintry Mix Hi 45 TONIGHT Chance Of Rain Lo 35,Mon Jan 07 13:03:54 +0000 2019,Holland,MI
1817,"@Pinball_Lez His only film I haven’t seen is ‘Kinetta’, but I do love his aesthetic.",Mon Jan 07 13:03:55 +0000 2019,Nampa,ID
1818,i wanna go to unique hype today,Mon Jan 07 13:03:55 +0000 2019,Brooklyn,NY
1819,There goes my life!,Mon Jan 07 13:03:55 +0000 2019,North Miami,FL
1820,"@CathyCarey311 Thank you.
I'll reveal my preference once the poll is done.",Mon Jan 07 13:03:55 +0000 2019,Encinitas,CA
1821,What am I gone do for my birthday like I’m not even pressed this year,Mon Jan 07 13:03:55 +0000 2019,Roanoke,VA
1822,Jackson MI Mon Jan 7th AM Forecast: TODAY Ice/Snow Mixture Hi 45 TONIGHT Rain Lo 35,Mon Jan 07 13:03:56 +0000 2019,Jackson,MI
1823,@DavidC_Morin Not really,Mon Jan 07 13:03:56 +0000 2019,Harrisonburg,VA
1824,Location- Nba youngboy gone forever be my favorite song 💯✡️,Mon Jan 07 13:03:56 +0000 2019,Chicago,IL
1825,@Mjhall412 Mr Moonbeam,Mon Jan 07 13:03:56 +0000 2019,Abingdon,MD
1826,@AmandasAudit @aaahq @UniSTARSConf @AF_AFAANZ @ascilite @asciliteconf The Education Special Interest Group (SIG) at @AFAANZ,Mon Jan 07 13:03:56 +0000 2019,Atlanta,GA
1827,"“RKelly isn’t in prison cause his victims are black”, NO he’s not in prison cause he was found not guilty cause the… https://t.co/tq8Sa9u7jS",Mon Jan 07 13:03:57 +0000 2019,Boston,MA
1828,Kalamazoo MI Mon Jan 7th AM Forecast: TODAY Rain Hi 45 TONIGHT Chance Of Rain Lo 35,Mon Jan 07 13:03:57 +0000 2019,Kalamazoo,MI
1829,@realDonaldTrump https://t.co/g04NWypnfO,Mon Jan 07 13:03:57 +0000 2019,Elgin,IL
1830,"I will never accuse my kids of being disrespectful for simply voicing their feelings.
I will never force anything o… https://t.co/0xaN4zp6Z8",Mon Jan 07 13:03:57 +0000 2019,Little Rock,AR
1831,@LuScorpio68 i agree with those 2k points. off-ball is ridiculous and i hate how it’s hard to make actual basketbal… https://t.co/BnPnUwuWDi,Mon Jan 07 13:03:58 +0000 2019,Myrtle Beach,SC
1832,"Can you recommend anyone for this #Government job in Suffolk, VA? Click the link in our bio to see it and more. Fli… https://t.co/YlvhT3FgtV",Mon Jan 07 13:03:58 +0000 2019,Suffolk,VA
1833,"Join the DELL team! See our latest #ProjectMgmt job openings, including ""DPS Senior Advisory Solutions Architecture… https://t.co/PF7G7XFxYN",Mon Jan 07 13:03:58 +0000 2019,Rocky Hill,CT
1834,"This job is now open at Booz Allen Hamilton in Aberdeen, MD. Follow us and turn on mobile alerts to hear about jobs… https://t.co/GaQNjE8mFr",Mon Jan 07 13:03:58 +0000 2019,Aberdeen,MD
1835,"Well I got a test track fp, so I guess right after using that I’ll try to get soarin &amp; frozen 🤷🏻‍♀️",Mon Jan 07 13:03:58 +0000 2019,Waterbury,CT
1836,"@TheRightMelissa Truth! 
Racism has got to stop period....and that includes racism against whites! How bizarre is i… https://t.co/PsRgXhwfZm",Mon Jan 07 13:03:58 +0000 2019,Tulsa,OK
1837,"Don't submit then quit. Apply for jobs like ""Sales Management Trainee"" at Enterprise Holdings, then look for people… https://t.co/HgcXcnWZoR",Mon Jan 07 13:03:58 +0000 2019,Wake Forest,NC
1838,Especially considering that it was directed by a rapist/pervert,Mon Jan 07 13:03:58 +0000 2019,Mableton,GA
1839,"Don't be shy. Score a job like ""Diesel Mechanic - Speedco"" at Love's Travel Stops &amp; Country Stores by asking for re… https://t.co/8XR54jJyRJ",Mon Jan 07 13:03:58 +0000 2019,Perrysburg,OH
1840,Yikes! I have to get in the shower. I promise to finish LOTHing later... I have class at 9am... love you!,Mon Jan 07 13:03:58 +0000 2019,Washington,DC
1841,This job might be a great fit for you: Energy Manager - https://t.co/yLDOAHnpNn,Mon Jan 07 13:03:58 +0000 2019,Providence,RI
1842,@JackPosobiec @ali 😳😳,Mon Jan 07 13:03:58 +0000 2019,Pleasant Hills,PA
1843,Respect on winning that debate and not letting destiny drive. 👍 @andymilonakis,Mon Jan 07 13:03:58 +0000 2019,Bath,ME
1844,Can you recommend anyone for this job? Manager Trainee in Training - https://t.co/azZqTu5X3L,Mon Jan 07 13:03:58 +0000 2019,Moundsville,WV
1845,God I’m asking you to come change me into the man I want to be,Mon Jan 07 13:03:59 +0000 2019,Houston,TX
1846,"Want to work at Actus Consulting Group? We're hiring in New York, NY! Click the link in our bio for details on this… https://t.co/bzipbr9Jfg",Mon Jan 07 13:03:59 +0000 2019,Manhattan,NY
1847,"Prefiero morir, antes de verte en otros brazos feliz y si es que soy un egoísta es así.",Mon Jan 07 13:03:59 +0000 2019,San Juan,SA
1848,I'm not crying,Mon Jan 07 13:03:59 +0000 2019,Hackensack,NJ
